Ag Productivity change and cost - agricultural items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,agProdChange,,,,,,,nonLandVariableCost,,,,,,,,,,,,,,,yield,,,,,,
Former Soviet Union,FiberCrop,FiberCropAEZ8,FiberCropAEZ8,0.008878078,0.008878078,0.008878078,-0.006581486,0.010824073,0.010824073,0.010824073,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,,,6,6FiberCrop,AEZ8,,0.225998894,0.258039739,0.294623155,0.266839808,0.313605925,0.368568232,0.433163187
Former Soviet Union,FiberCrop,FiberCropAEZ9,FiberCropAEZ9,0.008878078,0.008878078,0.008878078,-0.006581486,0.019844789,0.019844789,0.019844789,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,,,6,6FiberCrop,AEZ9,,0.088912597,0.101518122,0.115910788,0.104980249,0.140967441,0.189291028,0.254179923
Former Soviet Union,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,0.008878078,0.008878078,0.008878078,-0.006581486,0.0259435,0.0259435,0.0259435,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,,,6,6FiberCrop,AEZ10,,0.047542296,0.054282574,0.06197845,0.056133801,0.082428257,0.121039684,0.177737655
Former Soviet Union,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,0,0,0,0,0,0,0,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,,,6,6FiberCrop,AEZ11,,0,0,0,0,0,0,0
Former Soviet Union,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,0,0,0,0,0,0,0,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,,,6,6FiberCrop,AEZ12,,0,0,0,0,0,0,0
Former Soviet Union,FiberCrop,FiberCropAEZ13,FiberCropAEZ13,0.008878078,0.008878078,0.008878078,-0.006581486,0.011712935,0.011712935,0.011712935,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,0.1021,,,6,6FiberCrop,AEZ13,,0.206074865,0.235290995,0.268649222,0.243315251,0.289753619,0.345055066,0.41091117
Former Soviet Union,FiberCrop,FiberCropAEZ14,FiberCropAEZ14,0.008878078,0.008878078,0.008878078,-0.006581486,0.009492325,0.009492325,0.009492325,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,,,6,6FiberCrop,AEZ14,,0.220828897,0.25213677,0.287883296,0.260735526,0.300431544,0.346171134,0.398874407
Former Soviet Union,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,0.008878078,0.008878078,0.008878078,-0.006581486,0.017507166,0.017507166,0.017507166,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,,,6,6FiberCrop,AEZ15,,0.057309815,0.065434877,0.074711864,0.067666438,0.087788062,0.113893151,0.147760977
Former Soviet Union,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,0,0,0,0,0,0,0,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,,,6,6FiberCrop,AEZ16,,0,0,0,0,0,0,0
Former Soviet Union,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,0,0,0,0,0,0,0,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,0.1312,,,6,6FiberCrop,AEZ17,,0,0,0,0,0,0,0
Former Soviet Union,FiberCrop,FiberCropAEZ18,FiberCropAEZ18,0,0,0,0,0,0,0,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,0.1239,,,6,6FiberCrop,AEZ18,,0,0,0,0,0,0,0
Former Soviet Union,FodderGrass,FodderGrassAEZ1,FodderGrassAEZ1,0,0,0,0,0,0,0,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,,,6,6FodderGrass,AEZ1,,0,0,0,0,0,0,0
Former Soviet Union,FodderGrass,FodderGrassAEZ2,FodderGrassAEZ2,0,0,0,0,0,0,0,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,,,6,6FodderGrass,AEZ2,,0,0,0,0,0,0,0
Former Soviet Union,FodderGrass,FodderGrassAEZ3,FodderGrassAEZ3,0,0,0,0,0,0,0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,,,6,6FodderGrass,AEZ3,,0,0,0,0,0,0,0
Former Soviet Union,FodderGrass,FodderGrassAEZ4,FodderGrassAEZ4,0,0,0,0,0,0,0,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,,,6,6FodderGrass,AEZ4,,0,0,0,0,0,0,0
Former Soviet Union,FodderGrass,FodderGrassAEZ5,FodderGrassAEZ5,0,0,0,0,0,0,0,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,,,6,6FodderGrass,AEZ5,,0,0,0,0,0,0,0
Former Soviet Union,FodderGrass,FodderGrassAEZ6,FodderGrassAEZ6,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,6,6FodderGrass,AEZ6,,0,0,0,0,0,0,0
Former Soviet Union,FodderGrass,FodderGrassAEZ7,FodderGrassAEZ7,0,0,0,0,0,0,0,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,,,6,6FodderGrass,AEZ7,,1.956383271,1.956383271,1.956383271,1.956383271,1.956383271,1.956383271,1.956383271
Former Soviet Union,FodderGrass,FodderGrassAEZ8,FodderGrassAEZ8,0,0,0,0,0,0,0,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,,,6,6FodderGrass,AEZ8,,1.904065972,1.904065972,1.904065972,1.904065972,1.904065972,1.904065972,1.904065972
Former Soviet Union,FodderGrass,FodderGrassAEZ9,FodderGrassAEZ9,0,0,0,0,0,0,0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,,,6,6FodderGrass,AEZ9,,1.76704242,1.76704242,1.76704242,1.76704242,1.76704242,1.76704242,1.76704242
Former Soviet Union,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,0,0,0,0,0,0,0,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,,,6,6FodderGrass,AEZ10,,1.857707476,1.857707476,1.857707476,1.857707476,1.857707476,1.857707476,1.857707476
Former Soviet Union,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,0,0,0,0,0,0,0,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,,,6,6FodderGrass,AEZ11,,1.156778338,1.156778338,1.156778338,1.156778338,1.156778338,1.156778338,1.156778338
Former Soviet Union,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,6,6FodderGrass,AEZ12,,0.547669466,0.547669466,0.547669466,0.547669466,0.547669466,0.547669466,0.547669466
Former Soviet Union,FodderGrass,FodderGrassAEZ13,FodderGrassAEZ13,0,0,0,0,0,0,0,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,,,6,6FodderGrass,AEZ13,,2.193424915,2.193424915,2.193424915,2.193424915,2.193424915,2.193424915,2.193424915
Former Soviet Union,FodderGrass,FodderGrassAEZ14,FodderGrassAEZ14,0,0,0,0,0,0,0,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,,,6,6FodderGrass,AEZ14,,2.225471781,2.225471781,2.225471781,2.225471781,2.225471781,2.225471781,2.225471781
Former Soviet Union,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,0,0,0,0,0,0,0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,,,6,6FodderGrass,AEZ15,,1.981438463,1.981438463,1.981438463,1.981438463,1.981438463,1.981438463,1.981438463
Former Soviet Union,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,0,0,0,0,0,0,0,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,,,6,6FodderGrass,AEZ16,,0.773423675,0.773423675,0.773423675,0.773423675,0.773423675,0.773423675,0.773423675
Former Soviet Union,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,0,0,0,0,0,0,0,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,0.0140,,,6,6FodderGrass,AEZ17,,0,0,0,0,0,0,0
Former Soviet Union,FodderGrass,FodderGrassAEZ18,FodderGrassAEZ18,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,6,6FodderGrass,AEZ18,,0,0,0,0,0,0,0
Former Soviet Union,FodderHerb,FodderHerbAEZ1,FodderHerbAEZ1,0,0,0,0,0,0,0,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,,,6,6FodderHerb,AEZ1,,0,0,0,0,0,0,0
Former Soviet Union,FodderHerb,FodderHerbAEZ2,FodderHerbAEZ2,0,0,0,0,0,0,0,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,,,6,6FodderHerb,AEZ2,,0,0,0,0,0,0,0
Former Soviet Union,FodderHerb,FodderHerbAEZ3,FodderHerbAEZ3,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,6,6FodderHerb,AEZ3,,0,0,0,0,0,0,0
Former Soviet Union,FodderHerb,FodderHerbAEZ4,FodderHerbAEZ4,0,0,0,0,0,0,0,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,,,6,6FodderHerb,AEZ4,,0,0,0,0,0,0,0
Former Soviet Union,FodderHerb,FodderHerbAEZ5,FodderHerbAEZ5,0,0,0,0,0,0,0,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,,,6,6FodderHerb,AEZ5,,0,0,0,0,0,0,0
Former Soviet Union,FodderHerb,FodderHerbAEZ6,FodderHerbAEZ6,0,0,0,0,0,0,0,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,,,6,6FodderHerb,AEZ6,,0,0,0,0,0,0,0
Former Soviet Union,FodderHerb,FodderHerbAEZ7,FodderHerbAEZ7,0,0,0,0,0,0,0,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,,,6,6FodderHerb,AEZ7,,1.740424488,1.740424488,1.740424488,1.740424488,1.740424488,1.740424488,1.740424488
Former Soviet Union,FodderHerb,FodderHerbAEZ8,FodderHerbAEZ8,0,0,0,0,0,0,0,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,,,6,6FodderHerb,AEZ8,,1.561936902,1.561936902,1.561936902,1.561936902,1.561936902,1.561936902,1.561936902
Former Soviet Union,FodderHerb,FodderHerbAEZ9,FodderHerbAEZ9,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,6,6FodderHerb,AEZ9,,1.519693867,1.519693867,1.519693867,1.519693867,1.519693867,1.519693867,1.519693867
Former Soviet Union,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,0,0,0,0,0,0,0,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,,,6,6FodderHerb,AEZ10,,1.654912598,1.654912598,1.654912598,1.654912598,1.654912598,1.654912598,1.654912598
Former Soviet Union,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,0,0,0,0,0,0,0,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,,,6,6FodderHerb,AEZ11,,1.510709338,1.510709338,1.510709338,1.510709338,1.510709338,1.510709338,1.510709338
Former Soviet Union,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,0,0,0,0,0,0,0,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,,,6,6FodderHerb,AEZ12,,0,0,0,0,0,0,0
Former Soviet Union,FodderHerb,FodderHerbAEZ13,FodderHerbAEZ13,0,0,0,0,0,0,0,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,,,6,6FodderHerb,AEZ13,,1.449751308,1.449751308,1.449751308,1.449751308,1.449751308,1.449751308,1.449751308
Former Soviet Union,FodderHerb,FodderHerbAEZ14,FodderHerbAEZ14,0,0,0,0,0,0,0,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,,,6,6FodderHerb,AEZ14,,1.529328409,1.529328409,1.529328409,1.529328409,1.529328409,1.529328409,1.529328409
Former Soviet Union,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,0,0,0,0,0,0,0,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,0.0179,,,6,6FodderHerb,AEZ15,,1.510567049,1.510567049,1.510567049,1.510567049,1.510567049,1.510567049,1.510567049
Former Soviet Union,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,0,0,0,0,0,0,0,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,,,6,6FodderHerb,AEZ16,,1.581676632,1.581676632,1.581676632,1.581676632,1.581676632,1.581676632,1.581676632
Former Soviet Union,FodderHerb,FodderHerbAEZ17,FodderHerbAEZ17,0,0,0,0,0,0,0,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,,,6,6FodderHerb,AEZ17,,0,0,0,0,0,0,0
Former Soviet Union,FodderHerb,FodderHerbAEZ18,FodderHerbAEZ18,0,0,0,0,0,0,0,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,,,6,6FodderHerb,AEZ18,,0,0,0,0,0,0,0
Former Soviet Union,MiscCrop,MiscCropAEZ1,MiscCropAEZ1,0,0,0,0,0,0,0,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,,,6,6MiscCrop,AEZ1,,0,0,0,0,0,0,0
Former Soviet Union,MiscCrop,MiscCropAEZ2,MiscCropAEZ2,0,0,0,0,0,0,0,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,,,6,6MiscCrop,AEZ2,,0,0,0,0,0,0,0
Former Soviet Union,MiscCrop,MiscCropAEZ3,MiscCropAEZ3,0,0,0,0,0,0,0,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,,,6,6MiscCrop,AEZ3,,0,0,0,0,0,0,0
Former Soviet Union,MiscCrop,MiscCropAEZ4,MiscCropAEZ4,0,0,0,0,0,0,0,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,,,6,6MiscCrop,AEZ4,,0,0,0,0,0,0,0
Former Soviet Union,MiscCrop,MiscCropAEZ5,MiscCropAEZ5,0,0,0,0,0,0,0,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,,,6,6MiscCrop,AEZ5,,0,0,0,0,0,0,0
Former Soviet Union,MiscCrop,MiscCropAEZ6,MiscCropAEZ6,0,0,0,0,0,0,0,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,,,6,6MiscCrop,AEZ6,,0,0,0,0,0,0,0
Former Soviet Union,MiscCrop,MiscCropAEZ7,MiscCropAEZ7,0.007259735,0.007259735,0.007259735,0.002721358,0.007029615,0.007029615,0.007029615,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,,,6,6MiscCrop,AEZ7,,1.407689574,1.569021864,1.748844102,1.821608648,2.023432479,2.247617237,2.496640386
Former Soviet Union,MiscCrop,MiscCropAEZ8,MiscCropAEZ8,0.007259735,0.007259735,0.007259735,0.002721358,0.007058096,0.007058096,0.007058096,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,,,6,6MiscCrop,AEZ8,,0.993039837,1.106850008,1.233703718,1.285034704,1.428014883,1.586903841,1.763471677
Former Soviet Union,MiscCrop,MiscCropAEZ9,MiscCropAEZ9,0.007259735,0.007259735,0.007259735,0.002721358,0.013740362,0.013740362,0.013740362,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,,,6,6MiscCrop,AEZ9,,0.804044806,0.89619466,0.998905612,1.040467301,1.276819504,1.566861394,1.922789103
Former Soviet Union,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,0.007259735,0.007259735,0.007259735,0.002721358,0.016398887,0.016398887,0.016398887,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,,,6,6MiscCrop,AEZ10,,0.733282407,0.817322335,0.910993898,0.948897824,1.211106028,1.545770023,1.972911461
Former Soviet Union,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,0.007259735,0.007259735,0.007259735,0.002721358,0.016322561,0.016322561,0.016322561,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,,,6,6MiscCrop,AEZ11,,0.812804743,0.905958556,1.009788527,1.051803023,1.340935564,1.709548412,2.179490089
Former Soviet Union,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,0.007259735,0.007259735,0.007259735,0.002721358,0.014685716,0.014685716,0.014685716,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,,,6,6MiscCrop,AEZ12,,0.962694057,1.073026362,1.196003617,1.245766006,1.550278328,1.929224978,2.400800518
Former Soviet Union,MiscCrop,MiscCropAEZ13,MiscCropAEZ13,0.007259735,0.007259735,0.007259735,0.002721358,0.017253385,0.017253385,0.017253385,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,0.0862,,,6,6MiscCrop,AEZ13,,0.485665441,0.541326518,0.603366792,0.628471209,0.812311389,1.049928434,1.357053136
Former Soviet Union,MiscCrop,MiscCropAEZ14,MiscCropAEZ14,0.007259735,0.007259735,0.007259735,0.002721358,0.016819361,0.016819361,0.016819361,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791,,,6,6MiscCrop,AEZ14,,0.495733048,0.552547952,0.615874291,0.641499109,0.823859512,1.05805992,1.358837007
Former Soviet Union,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,0.007259735,0.007259735,0.007259735,0.002721358,0.021952384,0.021952384,0.021952384,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,,,6,6MiscCrop,AEZ15,,0.433668062,0.483369831,0.538767813,0.561184445,0.777258606,1.076528308,1.491026525
Former Soviet Union,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,0.007259735,0.007259735,0.007259735,0.002721358,0.019056761,0.019056761,0.019056761,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,0.0824,,,6,6MiscCrop,AEZ16,,0.577131392,0.643275186,0.716999578,0.746831939,0.991284927,1.315752252,1.746424203
Former Soviet Union,MiscCrop,MiscCropAEZ17,MiscCropAEZ17,0,0,0,0,0,0,0,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,0.0901,,,6,6MiscCrop,AEZ17,,0,0,0,0,0,0,0
Former Soviet Union,MiscCrop,MiscCropAEZ18,MiscCropAEZ18,0,0,0,0,0,0,0,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155,,,6,6MiscCrop,AEZ18,,0,0,0,0,0,0,0
Former Soviet Union,OilCrop,OilCropAEZ1,OilCropAEZ1,0,0,0,0,0,0,0,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,,,6,6OilCrop,AEZ1,,0,0,0,0,0,0,0
Former Soviet Union,OilCrop,OilCropAEZ2,OilCropAEZ2,0,0,0,0,0,0,0,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,,,6,6OilCrop,AEZ2,,0,0,0,0,0,0,0
Former Soviet Union,OilCrop,OilCropAEZ3,OilCropAEZ3,0,0,0,0,0,0,0,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,,,6,6OilCrop,AEZ3,,0,0,0,0,0,0,0
Former Soviet Union,OilCrop,OilCropAEZ4,OilCropAEZ4,0,0,0,0,0,0,0,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,,,6,6OilCrop,AEZ4,,0,0,0,0,0,0,0
Former Soviet Union,OilCrop,OilCropAEZ5,OilCropAEZ5,0,0,0,0,0,0,0,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,,,6,6OilCrop,AEZ5,,0,0,0,0,0,0,0
Former Soviet Union,OilCrop,OilCropAEZ6,OilCropAEZ6,0,0,0,0,0,0,0,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,,,6,6OilCrop,AEZ6,,0,0,0,0,0,0,0
Former Soviet Union,OilCrop,OilCropAEZ7,OilCropAEZ7,0.006281454,0.006281454,0.006281454,0.00926599,0.01336358,0.01336358,0.01336358,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,,,6,6OilCrop,AEZ7,,0.175861764,0.193180574,0.212204935,0.243691322,0.297385263,0.362909906,0.442871979
Former Soviet Union,OilCrop,OilCropAEZ8,OilCropAEZ8,0.006281454,0.006281454,0.006281454,0.00926599,0.016737808,0.016737808,0.016737808,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,,,6,6OilCrop,AEZ8,,0.118548628,0.130223259,0.143047604,0.164272615,0.210717095,0.270292732,0.346712074
Former Soviet Union,OilCrop,OilCropAEZ9,OilCropAEZ9,0.006281454,0.006281454,0.006281454,0.00926599,0.017143188,0.017143188,0.017143188,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,,,6,6OilCrop,AEZ9,,0.122672512,0.134753261,0.148023719,0.169987073,0.219354889,0.283060155,0.365266769
Former Soviet Union,OilCrop,OilCropAEZ10,OilCropAEZ10,0.006281454,0.006281454,0.006281454,0.00926599,0.017255619,0.017255619,0.017255619,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,,,6,6OilCrop,AEZ10,,0.121257041,0.133198395,0.146315731,0.168025658,0.21718362,0.280723346,0.362852397
Former Soviet Union,OilCrop,OilCropAEZ11,OilCropAEZ11,0.006281454,0.006281454,0.006281454,0.00926599,0.015227602,0.015227602,0.015227602,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,,,6,6OilCrop,AEZ11,,0.14952316,0.164248153,0.180423258,0.207193967,0.259913211,0.326046546,0.409007106
Former Soviet Union,OilCrop,OilCropAEZ12,OilCropAEZ12,0.006281454,0.006281454,0.006281454,0.00926599,0.017419316,0.017419316,0.017419316,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,,,6,6OilCrop,AEZ12,,0.119225579,0.130966876,0.143864452,0.165210665,0.214061104,0.277355922,0.359366115
Former Soviet Union,OilCrop,OilCropAEZ13,OilCropAEZ13,0.006281454,0.006281454,0.006281454,0.00926599,0.019859878,0.019859878,0.019859878,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,,,6,6OilCrop,AEZ13,,0.09066468,0.099593309,0.109401226,0.12563388,0.168738573,0.226632386,0.304389433
Former Soviet Union,OilCrop,OilCropAEZ14,OilCropAEZ14,0.006281454,0.006281454,0.006281454,0.00926599,0.019274943,0.019274943,0.019274943,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,,,6,6OilCrop,AEZ14,,0.098463588,0.10816025,0.118811837,0.136440812,0.181683094,0.241927222,0.322147646
Former Soviet Union,OilCrop,OilCropAEZ15,OilCropAEZ15,0.006281454,0.006281454,0.006281454,0.00926599,0.018815052,0.018815052,0.018815052,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,,,6,6OilCrop,AEZ15,,0.081952558,0.09002322,0.098888677,0.113561508,0.150197063,0.198651445,0.262737471
Former Soviet Union,OilCrop,OilCropAEZ16,OilCropAEZ16,0.006281454,0.006281454,0.006281454,0.00926599,0.017740229,0.017740229,0.017740229,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,,,6,6OilCrop,AEZ16,,0.109748724,0.120556743,0.132429132,0.152078604,0.197980419,0.257736758,0.335529324
Former Soviet Union,OilCrop,OilCropAEZ17,OilCropAEZ17,0,0,0,0,0,0,0,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,,,6,6OilCrop,AEZ17,,0,0,0,0,0,0,0
Former Soviet Union,OilCrop,OilCropAEZ18,OilCropAEZ18,0,0,0,0,0,0,0,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,0.0343,,,6,6OilCrop,AEZ18,,0,0,0,0,0,0,0
Former Soviet Union,OtherGrain,OtherGrainAEZ1,OtherGrainAEZ1,0,0,0,0,0,0,0,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,,,6,6OtherGrain,AEZ1,,0,0,0,0,0,0,0
Former Soviet Union,OtherGrain,OtherGrainAEZ2,OtherGrainAEZ2,0,0,0,0,0,0,0,0.0238,0.0238,0.0238,0.0238,0.0238,0.0238,0.0238,0.0238,0.0238,,,6,6OtherGrain,AEZ2,,0,0,0,0,0,0,0
Former Soviet Union,OtherGrain,OtherGrainAEZ3,OtherGrainAEZ3,0,0,0,0,0,0,0,0.0223,0.0223,0.0223,0.0223,0.0223,0.0223,0.0223,0.0223,0.0223,,,6,6OtherGrain,AEZ3,,0,0,0,0,0,0,0
Former Soviet Union,OtherGrain,OtherGrainAEZ4,OtherGrainAEZ4,0,0,0,0,0,0,0,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,,,6,6OtherGrain,AEZ4,,0,0,0,0,0,0,0
Former Soviet Union,OtherGrain,OtherGrainAEZ5,OtherGrainAEZ5,0,0,0,0,0,0,0,0.0250,0.0250,0.0250,0.0250,0.0250,0.0250,0.0250,0.0250,0.0250,,,6,6OtherGrain,AEZ5,,0,0,0,0,0,0,0
Former Soviet Union,OtherGrain,OtherGrainAEZ6,OtherGrainAEZ6,0,0,0,0,0,0,0,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,,,6,6OtherGrain,AEZ6,,0,0,0,0,0,0,0
Former Soviet Union,OtherGrain,OtherGrainAEZ7,OtherGrainAEZ7,0.009339267,0.009339267,0.009339267,0.004459345,0.014403725,0.014403725,0.014403725,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,,,6,6OtherGrain,AEZ7,,0.137151824,0.157673651,0.181266129,0.19377695,0.240140079,0.297596063,0.368798983
