# File: GCAMDATA_FAOSTAT_ForExportPrice_214Regs_Roundwood_1973to2020.csv
# Title: FAO forests export qunatity and export value by country_year
# Units: Export Quantity in m3; Export Value in 1000 US$
# Description:  Data is generated by gcamdata-FAOSTAT for deriving export prices
# Data source: FAOSTAT (domain:FO FAO.udpate:2021-12-16T00:00:00)
# Date of CSV last update: 2022-09-14
# Column types: iciccicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,element_code,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
162,Norway,1873,Wood-based panels,Export Value,5922,USD,26206,22600,16426,16604,12905,11290,13445,19602,17473,17510,17734,18882,18415,22930,27500,22853,37199,43794,43962,44240,37008,43344,76136,73528,82131,80420,82981,73591,65348,66881,80474,90235,97665,112864,126799,109572,89469,95721,125642,108997,86825,94039,82543,61840,113067,120819,115223
221,Oman,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808,600,600,400,400,208,208,0,0,300,300,300,490,490,490,490,490,490,227,129,1089,995,954,2408,587,5680,9664,206
221,Oman,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,153,153,187,187,45,45,0,0,90,85,85,149,149,149,149,149,149,130,84,762,540,446,1526,3187,2319,3140,110
221,Oman,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,81,458,2895,2208,125,163,266,315
221,Oman,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,86,120,1352,630,51,321,229,32
221,Oman,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,167,167,167,191,24,24,24,66,710,710
221,Oman,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,57,57,57,76,19,19,19,42,526,526
221,Oman,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,600,600,600,600,600,601,0,0,0,0,0,272,272,272,272,272,272,423,618,2530,4564,884,4941,4458,6559,11334,2519
221,Oman,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,220,220,246,246,246,246,0,0,0,0,0,55,55,55,55,55,55,446,428,1799,3155,383,3212,4702,3968,8459,2301
165,Pakistan,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,139,2,150,462,1527,2327,447,139,129
165,Pakistan,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,135,0,54,149,421,655,129,46,36
165,Pakistan,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,148,131,131,125,118,118,64,26,262,26,364,22,6,26,10,3
165,Pakistan,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,634,860,860,452,426,426,141,53,332,47,578,35,9,14,18,4
165,Pakistan,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,1211,1329,1372,468,340,308,117,140,129
165,Pakistan,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,712,773,803,285,291,271,109,136,121
165,Pakistan,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,300,200,1400,0,0,0,0,0,0,0,0,0,0,0,120,116,116,26762,68795,65926,73037,97325,65315,44429,51075,45990,21275
165,Pakistan,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,85,43,310,0,0,0,0,0,0,0,0,0,0,0,505,488,488,25819,39042,37802,41424,51287,39694,37165,39859,36531,7244
166,Panama,1872,Sawnwood,Export Quantity,5916,m3,0,1700,100,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897,3100,1200,1100,600,400,200,100,100,4200,2925,7207,19669,9290,10107,16267,11640,9370,16795,6657,8512,11159,30119,6154,4004,1462,1470,2382
166,Panama,1872,Sawnwood,Export Value,5922,USD,0,103,29,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,497,439,666,298,180,83,36,36,1626,878,792,1490,722,737,1426,1855,1669,3006,1708,2250,7136,20186,3360,2489,1233,1725,1318
166,Panama,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,100,200,100,300,100,200,300,100,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,102,221,12,72,122,0,0,27,9,2
166,Panama,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,137,197,242,177,277,434,204,66,38,202,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,275,491,32,85,154,0,0,33,8,13
166,Panama,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,657,26,0,0
166,Panama,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,539,26,0,0
166,Panama,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,200,400,400,200,400,400,200,300,300,800,1000,1000,100,488,34,300,0,0,0,0,0,0,0,0,0,0,0,93,8,114,219,172,110,217,6788,11,67,933,2809,6384,2519
166,Panama,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,77,206,244,110,172,150,111,106,106,279,314,321,58,183,38,131,0,0,0,0,0,0,0,0,0,0,0,38,18,63,157,91,63,163,2207,8,68,794,2175,3082,1198
168,Papua New Guinea,1872,Sawnwood,Export Quantity,5916,m3,30300,51600,27300,51400,51100,47000,47000,45200,23800,21200,20000,17800,17200,9400,6400,2700,4800,4900,4900,5783,11357,6343,6000,17300,29800,26500,24000,38100,40600,42600,42900,58486,44332,59300,45649,44286,33266,27297,35478,18141,44632,26703,35769,33540,32261,63659,131173
168,Papua New Guinea,1872,Sawnwood,Export Value,5922,USD,3844,7117,3498,6351,7155,6440,6440,9221,5368,4765,3789,3714,3396,1900,1200,808,1400,1500,1500,1827,2421,1992,2039,5587,8481,7296,8926,13947,15617,14952,13549,16726,13798,19750,16090,23524,17301,17223,18743,14807,16795,12295,12246,12337,11250,18094,32825
168,Papua New Guinea,1634,Veneer sheets,Export Quantity,5916,m3,3300,5000,3600,4500,2100,2500,2500,1500,400,0,0,0,0,0,0,0,0,0,0,26,150,2418,1000,200,300,300,1700,5000,5000,36000,68825,65000,58466,41849,20116,16504,2851,1982,4277,6160,4320,4892,5183,3222,1733,308,1801
168,Papua New Guinea,1634,Veneer sheets,Export Value,5922,USD,418,697,405,550,275,351,351,327,102,0,0,0,0,0,0,0,0,0,0,13,75,921,1000,216,147,147,394,1143,1143,6302,15796,12480,19493,15567,9737,7557,1514,721,2275,2897,3208,3523,3682,2178,819,293,810
168,Papua New Guinea,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,305,305,305,305,305,305,305
168,Papua New Guinea,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,103,103,103,103,103,103
168,Papua New Guinea,1873,Wood-based panels,Export Quantity,5916,m3,13000,15700,12400,10700,5500,6300,6300,6300,7800,6300,5000,5000,1100,200,200,0,0,0,0,190,26,14,14,200,200,2800,7000,7000,3000,2150,3085,4261,4152,4746,5944,6605,9880,10037,13464,8929,11934,11941,6016,8492,7855,8056,8426
168,Papua New Guinea,1873,Wood-based panels,Export Value,5922,USD,3429,4885,3466,4290,2560,3152,3152,4252,4564,3915,2998,2571,523,100,100,0,0,0,0,52,13,5,5,95,66,506,1514,1514,1050,821,1427,2115,2311,2905,4471,4688,4774,4979,9958,7409,11894,11321,4334,6435,6246,6563,5259
169,Paraguay,1872,Sawnwood,Export Quantity,5916,m3,153000,200500,149800,98400,146400,146100,271200,285500,265600,340600,271600,339000,353900,253000,246700,111800,216500,199600,214800,238300,252600,303300,386000,451000,458000,325700,207000,183000,163000,163000,163000,43762,43762,43762,82066,108766,66209,45715,27510,33774,26116,19247,19744,9739,15458,14947,6222
169,Paraguay,1872,Sawnwood,Export Value,5922,USD,9780,21091,22022,9989,16672,16719,32152,52195,48836,62636,49936,62400,65100,57459,38043,20567,24295,24485,22857,42096,46624,54081,70000,34128,38036,28000,17391,16154,13683,13683,13683,13158,13158,13158,24571,23151,20656,23741,16893,12673,12003,10904,8939,5682,9611,8402,3604
169,Paraguay,1634,Veneer sheets,Export Quantity,5916,m3,2800,6200,6700,7600,11800,22000,37000,62800,33200,76500,53500,61400,64300,30000,48000,25800,44500,25100,25100,43200,47400,49400,48000,36000,33300,20000,30400,28200,13700,13700,13700,1298,1298,1298,1298,3038,2077,2477,2836,2893,2600,1954,1188,1144,927,746,979
169,Paraguay,1634,Veneer sheets,Export Value,5922,USD,406,1659,1329,1609,2337,3448,5639,9481,7207,26000,20000,24600,25800,9267,9195,2937,13100,3400,3400,2966,12612,10003,9681,7804,5281,4350,5576,4921,2447,2447,2447,1024,1024,1024,1024,1121,661,632,560,570,723,663,272,179,175,156,214
169,Paraguay,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,156,156,156,156
169,Paraguay,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109
169,Paraguay,1873,Wood-based panels,Export Quantity,5916,m3,8400,1400,1200,1200,2700,3000,4000,23500,12600,12600,1300,400,300,500,4500,10800,11800,7000,9000,13230,25110,33494,113210,59200,65200,37700,61600,56100,56100,56100,56100,29234,29234,29234,25095,15173,12730,40542,14818,14884,11023,8895,15901,17161,16173,16404,17195
169,Paraguay,1873,Wood-based panels,Export Value,5922,USD,1591,430,540,520,755,966,1671,4752,3223,3223,699,236,130,279,862,1467,1281,912,1311,3512,8505,14908,34473,20084,29598,17113,24716,17791,17791,17791,17791,9581,9581,9581,8024,11987,10483,15314,10100,14153,11618,8449,16027,16271,9108,9602,11299
170,Peru,1872,Sawnwood,Export Quantity,5916,m3,5200,9300,1800,8800,9300,13200,15400,15900,7400,10900,10900,3000,2300,1500,2700,500,7200,3300,4200,12046,16200,40100,13300,24000,47000,63000,77900,87000,80000,110117,118187,144809,168668,181818,179555,573872,364907,295383,308823,332767,374000,342862,140059,119501,143473,76693,84244
170,Peru,1872,Sawnwood,Export Value,5922,USD,481,1010,167,1107,1677,2606,3293,3032,2741,3800,3800,936,745,413,1045,163,2178,1182,1744,5783,8119,17505,7816,14927,27912,36409,59272,52462,52156,78277,73171,83206,98447,126009,111945,161491,106335,116923,100520,66197,57210,67164,49995,81916,77704,57591,58145
170,Peru,1634,Veneer sheets,Export Quantity,5916,m3,12000,7600,3000,6000,13400,13500,8500,5200,7400,7400,7400,200,1000,1000,100,100,500,100,100,172,4500,3000,2500,2100,4000,7000,11000,8000,8200,5339,5477,6234,9541,6164,827,3371,586,1309,1021,2275,2494,1786,1567,1479,847,664,581
170,Peru,1634,Veneer sheets,Export Value,5922,USD,1235,866,373,891,2330,3017,2204,1503,2748,2748,2748,51,441,437,64,64,131,25,25,86,2407,2198,1833,1035,2574,3393,6163,3488,3653,2107,2392,3232,5016,3179,355,2478,370,823,737,2070,2884,2589,2150,2308,1472,1332,1154
170,Peru,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,177,177,17,20,114,114,4,32,32,1038
170,Peru,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,62,186,186,13,17,107,107,2,34,34,644
170,Peru,1873,Wood-based panels,Export Quantity,5916,m3,0,200,0,0,2400,3700,5300,1400,800,800,800,800,100,100,0,0,100,100,200,194,800,3500,2900,7700,15000,10000,13000,14000,19000,12821,14656,37647,45695,55685,44093,54452,28222,41230,43461,36483,22799,18681,25054,12452,9013,10951,4396
170,Peru,1873,Wood-based panels,Export Value,5922,USD,0,88,0,0,793,1897,1638,868,479,458,458,458,61,66,0,0,69,65,110,122,706,1960,1767,4520,8203,5669,7082,7169,9801,6314,7752,19291,22493,24784,25486,35543,15760,20486,22314,19355,15539,13903,15142,7039,6639,5057,3182
171,Philippines,1872,Sawnwood,Export Quantity,5916,m3,427100,284000,254000,493000,455000,572800,915000,741800,546900,590700,727900,536900,507000,494600,645300,628900,438100,76900,57100,55800,66200,37500,83800,145200,142000,41000,68300,120000,97500,90566,119414,124791,130175,185673,212975,244335,356023,675028,571236,519912,748078,633138,348216,325738,341276,328711,385231
171,Philippines,1872,Sawnwood,Export Value,5922,USD,35117,30068,27229,68195,66681,85190,198345,181286,125766,123696,149075,106560,90421,103707,154203,156437,136170,19424,16416,14434,17542,6116,17340,23196,21852,4742,8739,20457,15221,10265,12120,9733,8484,14314,15810,43479,42834,80054,94732,94173,127273,118274,62644,54321,54137,46942,48387
171,Philippines,1634,Veneer sheets,Export Quantity,5916,m3,169300,189000,99000,50000,36000,30600,49700,62800,39100,44600,122500,71400,68800,49800,64300,78500,64400,40100,29600,21600,7000,29800,32500,26300,31300,32000,4600,4600,2800,5982,4449,7493,6555,5857,6714,3764,3831,2609,6856,28313,7503,2266,951,669,573,4412,2346
171,Philippines,1634,Veneer sheets,Export Value,5922,USD,18471,18634,8115,5150,4703,4531,9590,15416,9796,8703,27820,14069,11646,9379,14806,20999,17433,10879,8470,7525,2658,11891,13487,12856,14385,11748,2890,2962,1584,3089,2389,3251,2712,4019,3833,2003,1301,2057,4092,13140,2551,2773,853,414,484,12931,11166
171,Philippines,1875,Wood pulp,Export Quantity,5910,m3,9600,2700,0,0,0,0,0,500,2100,1600,1600,0,0,0,0,0,0,0,0,205,300,0,0,100,300,100,80,100,300,200,200,200,200,200,200,200,166,10,1,1,48,449,449,0,65,0,0
171,Philippines,1875,Wood pulp,Export Value,5922,USD,1354,799,0,0,0,0,0,198,582,401,401,0,0,0,0,0,0,0,0,195,34,0,0,51,160,174,49,132,197,160,160,160,160,160,160,160,221,63,6,6,107,206,206,0,34,0,0
171,Philippines,1873,Wood-based panels,Export Quantity,5916,m3,388000,171000,157000,260000,339800,385100,420500,372100,407000,249400,296800,250200,241100,240200,243500,242600,116400,180200,118600,82915,58653,15400,23100,14800,17600,6500,12400,11000,7300,22409,27599,67798,60516,52952,69757,76128,44311,32365,47225,21352,15255,21675,12425,17212,10421,31408,45813
171,Philippines,1873,Wood-based panels,Export Value,5922,USD,59008,27530,20602,43163,55957,74902,113173,117891,119637,69403,77066,57559,51787,57204,68062,78778,38482,61274,43607,34476,31580,6936,8565,5564,6781,2238,3978,3936,3282,9893,7388,20011,20739,14119,19310,24369,28733,21317,33109,16130,9002,9302,7618,8824,5968,25866,30872
173,Poland,1872,Sawnwood,Export Quantity,5916,m3,795000,584000,615000,751000,719000,810000,762000,713000,576900,527200,513500,545400,456200,498000,496000,728400,390000,300400,287600,1036096,1305882,1310000,1148100,830900,1003300,1002100,1030200,1100300,756500,788600,944700,868200,655900,603800,624714,481245,416667,508584,475491,478682,589487,725758,715011,833272,884905,1005982,1035260
173,Poland,1872,Sawnwood,Export Value,5922,USD,67127,73320,60198,77020,90021,94039,119793,139276,91234,76554,56365,56141,44187,57241,102366,82388,94193,53213,49408,192308,185198,181000,226500,180700,193500,179700,180800,179021,129379,138023,183670,200733,176536,194359,235612,202190,141808,177386,183615,173579,206531,230142,192578,219115,274876,329007,318305
173,Poland,1634,Veneer sheets,Export Quantity,5916,m3,0,0,500,700,500,700,600,500,100,0,0,0,0,0,1000,300,13,0,0,3049,4512,5000,8100,9200,6900,7700,13600,13100,12000,16200,18800,20000,24100,23400,25552,24732,17590,18352,15933,18439,16953,18269,17608,17898,13639,12310,13524
173,Poland,1634,Veneer sheets,Export Value,5922,USD,0,0,378,761,620,1025,883,736,191,0,0,0,0,0,579,429,18,0,0,1937,3195,3500,10400,11900,11900,15000,15800,17341,20649,30105,38630,46224,56276,60513,63178,59006,43365,38090,34108,33249,30207,31112,25832,23483,26456,31957,31916
173,Poland,1875,Wood pulp,Export Quantity,5910,m3,11000,6000,1000,2000,2000,2000,2000,2000,2000,4600,35100,32600,34900,19000,17000,14000,15000,25200,25200,59388,73630,76200,69400,94800,91900,73300,39800,32600,36100,28500,34200,40601,42020,30500,17882,21518,22005,30239,37585,18902,87472,160785,166190,166424,189405,149384,114321
173,Poland,1875,Wood pulp,Export Value,5922,USD,2694,1300,250,389,427,427,427,427,427,1987,13174,14166,13797,7981,13872,8781,13222,15693,15693,29221,29060,35845,56800,44800,42600,31300,17500,19346,15063,11002,15849,20540,20917,16777,13197,15222,12297,24021,27225,11347,57784,124387,125402,131599,146884,160781,117319
173,Poland,1873,Wood-based panels,Export Quantity,5916,m3,266100,203600,147300,209100,233000,268900,266600,245400,192900,130800,171500,165100,236300,266200,319400,357700,345200,429000,366700,208509,187833,234900,443300,412300,585700,861700,1107400,1323600,1480800,1593600,1949400,2271600,2358200,2108900,2249087,2250543,1880292,2131177,2096648,2327506,2351395,2439515,2440937,2606750,2855376,3102829,3151110
173,Poland,1873,Wood-based panels,Export Value,5922,USD,11844,13445,9747,13044,21681,27117,32667,38209,29085,19171,17585,18209,20470,24704,42124,44125,65063,56667,58335,74453,52544,109150,146900,136200,166400,243900,257700,285272,310328,362661,475635,627292,707647,808644,888268,889388,625718,730921,828110,813878,907232,988785,739395,762019,866365,1133685,1066478
174,Portugal,1872,Sawnwood,Export Quantity,5916,m3,652200,585800,331500,549600,625900,649400,884800,899800,787100,881000,896500,1194000,1055500,1168000,1041000,1365000,1486200,1604700,1425000,1091698,473559,568000,525000,717200,407000,428300,339000,283377,281000,286000,298000,319000,375000,462000,635000,293729,234886,296147,443545,340156,615517,394972,352453,308615,382260,382587,363995
174,Portugal,1872,Sawnwood,Export Value,5922,USD,35367,63259,32516,44650,57385,66610,97542,121318,83647,75670,77817,88166,87856,122289,142096,157527,129672,195778,145289,112104,56674,98191,110605,76080,76565,76655,61590,41666,39482,42631,55295,67740,74087,94576,127390,92325,54478,75814,98834,76003,82103,81382,73605,66573,66827,78382,71132
174,Portugal,1634,Veneer sheets,Export Quantity,5916,m3,600,300,1800,600,500,48000,57100,57100,47000,9000,88100,97800,106700,121000,104000,104000,117700,126000,92800,91440,3000,3000,12000,8000,66000,16200,13000,53345,40000,44000,35000,34000,38000,43000,41000,35053,24637,26108,35373,52574,30764,44640,46919,52641,55779,32268,64788
174,Portugal,1634,Veneer sheets,Export Value,5922,USD,50,42,253,77,104,6700,8010,8010,7000,1403,11070,13687,17362,19980,23340,23340,29770,39871,29087,30168,4381,4805,7493,7000,20443,9306,7706,17239,16085,18346,21600,24726,29279,27748,34171,32526,21850,28249,29977,52796,27411,34546,31961,34320,35873,36253,36176
174,Portugal,1875,Wood pulp,Export Quantity,5910,m3,464100,363300,264800,359500,317600,290600,346100,445400,454800,515000,603000,661900,878600,890000,1013000,1017000,1003100,1057300,1092000,1040950,905533,1060000,970500,1009700,1087000,1070159,1145000,969099,980000,962000,961000,933000,762000,1038044,1040000,945256,1149275,830923,1013367,1080691,1165935,1144197,1189833,1238617,1179166,1169799,1255259
174,Portugal,1875,Wood pulp,Export Value,5922,USD,72823,99082,93534,116744,95831,73529,117830,186044,203276,191483,195857,271539,286406,341480,539544,657208,710642,674707,542067,543829,339397,501632,728251,466051,494542,453042,491157,539246,414266,390102,434074,442584,387175,567669,628954,635425,541055,446719,642267,608052,644792,616610,650146,634166,653081,739661,674219
174,Portugal,1873,Wood-based panels,Export Quantity,5916,m3,82420,40658,43507,45300,33500,63200,134100,114100,99800,111900,155000,222100,324700,390000,441000,465000,512700,652200,636100,655729,573352,735000,614000,639000,838000,761800,658600,694169,612000,671000,761000,929000,876000,900000,735000,949399,650306,483672,686502,806625,865925,972804,887706,796324,805983,783986,971209
174,Portugal,1873,Wood-based panels,Export Value,5922,USD,7692,5148,5585,4793,4489,7685,18811,19366,15982,16315,19948,24885,34654,51720,74411,87325,97026,129341,138748,142775,118272,150391,162620,162240,178296,171781,136950,135735,120721,139768,168914,223069,234639,262486,270491,304429,186363,146929,215922,211051,232598,276035,224480,205714,195983,214710,233035
179,Qatar,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,26,26,0,0,0,0,0,0,0,20,122,122,91,74,266,266,215,29,29,29,28,42,0,46,65,49
179,Qatar,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,9,9,0,0,0,0,0,0,0,6,37,37,18,23,183,183,115,25,25,25,24,18,0,16,9,14
179,Qatar,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,23,19,3,3,2,5,52,0,0,0,3
179,Qatar,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,14,43,24,24,82,3,34,0,0,2,3
179,Qatar,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,148,177,177,45,45,45,45,45,45
179,Qatar,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,158,179,179,37,37,37,37,37,37
179,Qatar,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,12,8,8,104,104,180,194,296,296,541,275,339,339,339,689,236,224,487,396
179,Qatar,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,4,33,33,8,14,136,136,373,56,114,114,114,443,347,250,436,230
117,Republic of Korea,1872,Sawnwood,Export Quantity,5916,m3,212000,217000,183000,300000,600000,470000,520000,376000,241000,172000,127000,170700,166400,170100,278000,259000,290200,198000,142000,88000,53000,35000,32000,24000,20000,7000,7000,17000,20000,14000,13000,17321,12000,15000,28403,19417,18182,25233,27260,9370,12630,11261,19885,24132,24483,21647,23992
117,Republic of Korea,1872,Sawnwood,Export Value,5922,USD,28704,28522,18403,38407,64431,70801,115308,82262,48483,33439,19230,26608,22446,29192,48229,57570,69555,49347,33172,28296,23338,18259,15836,11183,9831,4151,4516,9139,9024,7408,7716,10941,8167,8104,8227,7346,5794,6810,7996,7393,9062,12104,18148,23022,21993,20612,23113
117,Republic of Korea,1634,Veneer sheets,Export Quantity,5916,m3,400,600,600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,150,200,400,1000,1000,500,5000,4000,1000,1000,759,1176,1109,471,420,645,1230,669,444,360,277,331,419,549,1074,529
117,Republic of Korea,1634,Veneer sheets,Export Value,5922,USD,373,322,322,322,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,194,236,469,1209,952,492,3383,3519,881,1166,1505,1650,1151,1386,1917,2001,2722,1810,1530,1666,1728,1733,1937,2980,5701,3316
117,Republic of Korea,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,317,29500,17800,350,2200,1000,0,0,0,0,0,0,0,0,43,156,83891,81230,31002,12487,13391,3439,3293,12197,22525,35938,40737
117,Republic of Korea,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,167,13197,13775,191,817,235,0,0,0,0,0,0,0,0,36,86,43494,58443,20755,8957,10591,5152,5948,6944,13943,26726,22032
117,Republic of Korea,1873,Wood-based panels,Export Quantity,5916,m3,1438265,1068423,1329423,1720423,1747223,1645000,1334000,962000,1087000,647000,348000,211000,127000,171000,176000,61000,70000,76000,64000,67880,61638,69344,124200,120000,124000,233000,236000,199000,153000,99000,107000,147281,65000,46000,49580,27405,33316,34592,68284,111546,89400,55935,45977,56891,50351,34617,26361
117,Republic of Korea,1873,Wood-based panels,Export Value,5922,USD,275802,196498,231594,352026,413232,416091,453461,354106,393770,201126,109857,66579,39807,50573,56017,32549,29855,36867,29489,40250,18346,42834,55969,66103,59389,81140,83771,78373,53429,36747,45735,62754,39952,22479,21290,17313,17430,17148,29104,45047,43287,41108,30552,29678,27693,24769,21809
146,Republic of Moldova,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3821,2711,5600,900,600,300,300,0,16,16,16,16,16,16,3900,4000,4000,4000,4000,1678,1980,1378,2081,2081,2136,117,117,270
146,Republic of Moldova,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,321,1066,152,102,67,117,0,2,2,2,2,2,2,963,1489,1490,1489,1489,628,743,481,999,999,1061,72,72,102
146,Republic of Moldova,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,1,1,1,7,139,107,21
