INPUT_TABLE
Variable ID
InputEmissCoeff

region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coef
South America_Northern,electricity,gas,gas (steam/CT),1990,OC,6.04e-05
South America_Northern,electricity,refined liquids,refined liquids (steam/CT),1990,OC,0.0006004
South America_Northern,industrial energy use,biomass,biomass,1990,OC,0.0087744
South America_Northern,industrial energy use,gas,gas,1990,OC,3.9e-06
South America_Northern,industrial energy use,refined liquids,refined liquids,1990,OC,0.0097822
South America_Northern,N fertilizer,gas,gas,1990,OC,3.9e-06
South America_Northern,resid heating,biomass,biomass,1990,OC,0
South America_Northern,resid heating,gas,gas,1990,OC,0.0001318
South America_Northern,resid heating,refined liquids,refined liquids,1990,OC,0.0077731
South America_Northern,resid others,biomass,biomass,1990,OC,0
South America_Northern,resid others,gas,gas,1990,OC,0.0001318
South America_Northern,resid others,refined liquids,refined liquids,1990,OC,0.0077731
South America_Northern,transportation,refined liquids,refined liquids,1990,OC,0.0097249
South America_Southern,comm cooling,gas,gas,1990,BC,0
South America_Southern,comm heating,biomass,biomass,1990,BC,0.6321057
South America_Southern,comm heating,gas,gas,1990,BC,0
South America_Southern,comm heating,refined liquids,refined liquids,1990,BC,0.1335088
South America_Southern,comm others,coal,coal,1990,BC,5.4742827
South America_Southern,comm others,gas,gas,1990,BC,0
South America_Southern,comm others,refined liquids,refined liquids,1990,BC,0.1335088
South America_Southern,electricity,biomass,biomass (conv),1990,BC,0.0301495
South America_Southern,electricity,coal,coal (conv pul),1990,BC,0.0002499
South America_Southern,electricity,gas,gas (steam/CT),1990,BC,2.15e-05
South America_Southern,electricity,refined liquids,refined liquids (steam/CT),1990,BC,0.0028246
South America_Southern,industrial energy use,biomass,biomass,1990,BC,0.0042651
South America_Southern,industrial energy use,coal,coal,1990,BC,0.0334922
South America_Southern,industrial energy use,gas,gas,1990,BC,8e-07
South America_Southern,industrial energy use,refined liquids,refined liquids,1990,BC,0.0427546
South America_Southern,N fertilizer,gas,gas,1990,BC,8e-07
South America_Southern,resid heating,biomass,biomass,1990,BC,0
South America_Southern,resid heating,gas,gas,1990,BC,0.0002184
South America_Southern,resid heating,refined liquids,refined liquids,1990,BC,0.1427187
South America_Southern,resid others,biomass,biomass,1990,BC,0
South America_Southern,resid others,gas,gas,1990,BC,0.0002184
South America_Southern,resid others,refined liquids,refined liquids,1990,BC,0.1427187
South America_Southern,transportation,gas,gas,1990,BC,0
South America_Southern,transportation,refined liquids,refined liquids,1990,BC,0.0381166
South America_Southern,comm cooling,gas,gas,1990,OC,0.0014628
South America_Southern,comm heating,biomass,biomass,1990,OC,3.4980929
South America_Southern,comm heating,gas,gas,1990,OC,0.0014628
South America_Southern,comm heating,refined liquids,refined liquids,1990,OC,0.0683313
South America_Southern,comm others,coal,coal,1990,OC,4.4574732
South America_Southern,comm others,gas,gas,1990,OC,0.0014628
South America_Southern,comm others,refined liquids,refined liquids,1990,OC,0.0683313
South America_Southern,electricity,biomass,biomass (conv),1990,OC,0.0660267
South America_Southern,electricity,coal,coal (conv pul),1990,OC,0.0001221
South America_Southern,electricity,gas,gas (steam/CT),1990,OC,0.0001076
South America_Southern,electricity,refined liquids,refined liquids (steam/CT),1990,OC,0.0010695
South America_Southern,industrial energy use,biomass,biomass,1990,OC,0.0122212
South America_Southern,industrial energy use,coal,coal,1990,OC,0.0265793
South America_Southern,industrial energy use,gas,gas,1990,OC,5.5e-06
South America_Southern,industrial energy use,refined liquids,refined liquids,1990,OC,0.0136249
South America_Southern,N fertilizer,gas,gas,1990,OC,5.5e-06
South America_Southern,resid heating,biomass,biomass,1990,OC,0
South America_Southern,resid heating,gas,gas,1990,OC,0.0013105
South America_Southern,resid heating,refined liquids,refined liquids,1990,OC,0.077306
South America_Southern,resid others,biomass,biomass,1990,OC,0
South America_Southern,resid others,gas,gas,1990,OC,0.0013105
South America_Southern,resid others,refined liquids,refined liquids,1990,OC,0.077306
South America_Southern,transportation,gas,gas,1990,OC,0
South America_Southern,transportation,refined liquids,refined liquids,1990,OC,0.023281
South Asia,comm heating,gas,gas,1990,BC,0
South Asia,comm heating,refined liquids,refined liquids,1990,BC,0.5105686
South Asia,comm others,biomass,biomass,1990,BC,2.4173193
South Asia,comm others,gas,gas,1990,BC,0
South Asia,comm others,refined liquids,refined liquids,1990,BC,0.5105686
South Asia,electricity,coal,coal (conv pul),1990,BC,0.0001072
South Asia,electricity,gas,gas (steam/CT),1990,BC,9.2e-06
South Asia,electricity,refined liquids,refined liquids (steam/CT),1990,BC,0.0012114
South Asia,industrial energy use,biomass,biomass,1990,BC,0.0094715
South Asia,industrial energy use,coal,coal,1990,BC,0.0743765
South Asia,industrial energy use,gas,gas,1990,BC,1.7e-06
South Asia,industrial energy use,refined liquids,refined liquids,1990,BC,0.0949456
South Asia,N fertilizer,gas,gas,1990,BC,1.7e-06
South Asia,resid heating,gas,gas,1990,BC,0.0008353
South Asia,resid heating,refined liquids,refined liquids,1990,BC,0.5457895
South Asia,resid others,biomass,biomass,1990,BC,0
South Asia,resid others,coal,coal,1990,BC,0
South Asia,resid others,gas,gas,1990,BC,0.0008353
South Asia,resid others,refined liquids,refined liquids,1990,BC,0.5457895
South Asia,transportation,refined liquids,refined liquids,1990,BC,0.0499774
South Asia,comm heating,gas,gas,1990,OC,0.0055941
South Asia,comm heating,refined liquids,refined liquids,1990,OC,0.2613146
South Asia,comm others,biomass,biomass,1990,OC,13.3775211
South Asia,comm others,gas,gas,1990,OC,0.0055941
South Asia,comm others,refined liquids,refined liquids,1990,OC,0.2613146
South Asia,electricity,coal,coal (conv pul),1990,OC,5.24e-05
South Asia,electricity,gas,gas (steam/CT),1990,OC,4.62e-05
South Asia,electricity,refined liquids,refined liquids (steam/CT),1990,OC,0.0004587
South Asia,industrial energy use,biomass,biomass,1990,OC,0.0271396
South Asia,industrial energy use,coal,coal,1990,OC,0.0590248
South Asia,industrial energy use,gas,gas,1990,OC,1.22e-05
South Asia,industrial energy use,refined liquids,refined liquids,1990,OC,0.0302568
South Asia,N fertilizer,gas,gas,1990,OC,1.22e-05
South Asia,resid heating,gas,gas,1990,OC,0.0050117
South Asia,resid heating,refined liquids,refined liquids,1990,OC,0.295636
South Asia,resid others,biomass,biomass,1990,OC,0
South Asia,resid others,coal,coal,1990,OC,0
South Asia,resid others,gas,gas,1990,OC,0.0050117
South Asia,resid others,refined liquids,refined liquids,1990,OC,0.295636
South Asia,transportation,refined liquids,refined liquids,1990,OC,0.0359257
South Korea,comm cooling,gas,gas,1990,BC,0
South Korea,comm heating,biomass,biomass,1990,BC,0.0648899
South Korea,comm heating,gas,gas,1990,BC,0
South Korea,comm heating,refined liquids,refined liquids,1990,BC,0.0137056
South Korea,comm others,gas,gas,1990,BC,0
South Korea,comm others,refined liquids,refined liquids,1990,BC,0.0137056
South Korea,district heat,biomass,biomass,1990,BC,0
South Korea,district heat,refined liquids,refined liquids,1990,BC,0
South Korea,electricity,biomass,biomass (conv),1990,BC,0.0864806
South Korea,electricity,coal,coal (conv pul),1990,BC,0.0007168
South Korea,electricity,gas,gas (steam/CT),1990,BC,6.17e-05
South Korea,electricity,refined liquids,refined liquids (steam/CT),1990,BC,0.0081019
South Korea,industrial energy use,biomass,biomass,1990,BC,0.0060271
South Korea,industrial energy use,coal,coal,1990,BC,0.0473288
South Korea,industrial energy use,gas,gas,1990,BC,1.1e-06
South Korea,industrial energy use,refined liquids,refined liquids,1990,BC,0.0604178
South Korea,N fertilizer,gas,gas,1990,BC,1.1e-06
South Korea,resid heating,biomass,biomass,1990,BC,0
South Korea,resid heating,coal,coal,1990,BC,0
South Korea,resid heating,gas,gas,1990,BC,2.24e-05
South Korea,resid heating,refined liquids,refined liquids,1990,BC,0.014651
South Korea,resid others,coal,coal,1990,BC,0
South Korea,resid others,gas,gas,1990,BC,2.24e-05
South Korea,resid others,refined liquids,refined liquids,1990,BC,0.014651
South Korea,transportation,refined liquids,refined liquids,1990,BC,0.0263534
South Korea,comm cooling,gas,gas,1990,OC,0.0001502
South Korea,comm heating,biomass,biomass,1990,OC,0.3591025
South Korea,comm heating,gas,gas,1990,OC,0.0001502
South Korea,comm heating,refined liquids,refined liquids,1990,OC,0.0070147
South Korea,comm others,gas,gas,1990,OC,0.0001502
South Korea,comm others,refined liquids,refined liquids,1990,OC,0.0070147
South Korea,district heat,biomass,biomass,1990,OC,0
South Korea,district heat,refined liquids,refined liquids,1990,OC,0
South Korea,electricity,biomass,biomass (conv),1990,OC,0.1893902
South Korea,electricity,coal,coal (conv pul),1990,OC,0.0003502
South Korea,electricity,gas,gas (steam/CT),1990,OC,0.0003086
South Korea,electricity,refined liquids,refined liquids (steam/CT),1990,OC,0.0030677
South Korea,industrial energy use,biomass,biomass,1990,OC,0.0172701
South Korea,industrial energy use,coal,coal,1990,OC,0.0375599
South Korea,industrial energy use,gas,gas,1990,OC,7.8e-06
South Korea,industrial energy use,refined liquids,refined liquids,1990,OC,0.0192537
South Korea,N fertilizer,gas,gas,1990,OC,7.8e-06
South Korea,resid heating,biomass,biomass,1990,OC,0
South Korea,resid heating,coal,coal,1990,OC,0
South Korea,resid heating,gas,gas,1990,OC,0.0001345
South Korea,resid heating,refined liquids,refined liquids,1990,OC,0.007936
South Korea,resid others,coal,coal,1990,OC,0
South Korea,resid others,gas,gas,1990,OC,0.0001345
South Korea,resid others,refined liquids,refined liquids,1990,OC,0.007936
South Korea,transportation,refined liquids,refined liquids,1990,OC,0.0150042
Southeast Asia,comm heating,biomass,biomass,1990,BC,0.0859424
Southeast Asia,comm heating,coal,coal,1990,BC,0.7442947
Southeast Asia,comm heating,gas,gas,1990,BC,0
Southeast Asia,comm heating,refined liquids,refined liquids,1990,BC,0.0181521
Southeast Asia,comm others,biomass,biomass,1990,BC,0.0859424
Southeast Asia,comm others,coal,coal,1990,BC,0.7442947
Southeast Asia,comm others,gas,gas,1990,BC,0
Southeast Asia,comm others,refined liquids,refined liquids,1990,BC,0.0181521
Southeast Asia,electricity,biomass,biomass (conv),1990,BC,0.0117242
Southeast Asia,electricity,coal,coal (conv pul),1990,BC,9.72e-05
Southeast Asia,electricity,gas,gas (steam/CT),1990,BC,8.4e-06
Southeast Asia,electricity,refined liquids,refined liquids (steam/CT),1990,BC,0.0010984
Southeast Asia,industrial energy use,biomass,biomass,1990,BC,0.0042643
Southeast Asia,industrial energy use,coal,coal,1990,BC,0.0334856
Southeast Asia,industrial energy use,gas,gas,1990,BC,8e-07
Southeast Asia,industrial energy use,refined liquids,refined liquids,1990,BC,0.0427462
Southeast Asia,N fertilizer,coal,coal,1990,BC,0.0334856
Southeast Asia,N fertilizer,gas,gas,1990,BC,8e-07
Southeast Asia,N fertilizer,refined liquids,refined liquids,1990,BC,0.0427462
Southeast Asia,resid heating,biomass,biomass,1990,BC,0
Southeast Asia,resid heating,coal,coal,1990,BC,0
Southeast Asia,resid heating,gas,gas,1990,BC,2.97e-05
Southeast Asia,resid heating,refined liquids,refined liquids,1990,BC,0.0194043
Southeast Asia,resid others,biomass,biomass,1990,BC,0
Southeast Asia,resid others,coal,coal,1990,BC,0
Southeast Asia,resid others,gas,gas,1990,BC,2.97e-05
Southeast Asia,resid others,refined liquids,refined liquids,1990,BC,0.0194043
Southeast Asia,transportation,gas,gas,1990,BC,0
Southeast Asia,transportation,refined liquids,refined liquids,1990,BC,0.0263446
Southeast Asia,comm heating,biomass,biomass,1990,OC,0.4756079
Southeast Asia,comm heating,coal,coal,1990,OC,0.6060472
Southeast Asia,comm heating,gas,gas,1990,OC,0.0001989
Southeast Asia,comm heating,refined liquids,refined liquids,1990,OC,0.0092905
Southeast Asia,comm others,biomass,biomass,1990,OC,0.4756079
Southeast Asia,comm others,coal,coal,1990,OC,0.6060472
Southeast Asia,comm others,gas,gas,1990,OC,0.0001989
Southeast Asia,comm others,refined liquids,refined liquids,1990,OC,0.0092905
Southeast Asia,electricity,biomass,biomass (conv),1990,OC,0.0256756
Southeast Asia,electricity,coal,coal (conv pul),1990,OC,4.75e-05
Southeast Asia,electricity,gas,gas (steam/CT),1990,OC,4.18e-05
Southeast Asia,electricity,refined liquids,refined liquids (steam/CT),1990,OC,0.0004159
Southeast Asia,industrial energy use,biomass,biomass,1990,OC,0.0122187
Southeast Asia,industrial energy use,coal,coal,1990,OC,0.026574
Southeast Asia,industrial energy use,gas,gas,1990,OC,5.5e-06
Southeast Asia,industrial energy use,refined liquids,refined liquids,1990,OC,0.0136221
Southeast Asia,N fertilizer,coal,coal,1990,OC,0.026574
Southeast Asia,N fertilizer,gas,gas,1990,OC,5.5e-06
Southeast Asia,N fertilizer,refined liquids,refined liquids,1990,OC,0.0136221
Southeast Asia,resid heating,biomass,biomass,1990,OC,0
Southeast Asia,resid heating,coal,coal,1990,OC,0
Southeast Asia,resid heating,gas,gas,1990,OC,0.0001782
Southeast Asia,resid heating,refined liquids,refined liquids,1990,OC,0.0105107
Southeast Asia,resid others,biomass,biomass,1990,OC,0
Southeast Asia,resid others,coal,coal,1990,OC,0
Southeast Asia,resid others,gas,gas,1990,OC,0.0001782
Southeast Asia,resid others,refined liquids,refined liquids,1990,OC,0.0105107
Southeast Asia,transportation,gas,gas,1990,OC,0
Southeast Asia,transportation,refined liquids,refined liquids,1990,OC,0.0128454
Taiwan,comm heating,gas,gas,1990,BC,0
Taiwan,comm heating,refined liquids,refined liquids,1990,BC,0.0175021
Taiwan,comm others,biomass,biomass,1990,BC,0.0828649
Taiwan,comm others,coal,coal,1990,BC,0.7176428
Taiwan,comm others,gas,gas,1990,BC,0
Taiwan,comm others,refined liquids,refined liquids,1990,BC,0.0175021
Taiwan,electricity,biomass,biomass (conv),1990,BC,0.0176724
Taiwan,electricity,coal,coal (conv pul),1990,BC,0.0001465
Taiwan,electricity,gas,gas (steam/CT),1990,BC,1.26e-05
Taiwan,electricity,refined liquids,refined liquids (steam/CT),1990,BC,0.0016556
Taiwan,industrial energy use,biomass,biomass,1990,BC,0.0047776
Taiwan,industrial energy use,coal,coal,1990,BC,0.0375171
Taiwan,industrial energy use,gas,gas,1990,BC,9e-07
Taiwan,industrial energy use,refined liquids,refined liquids,1990,BC,0.0478926
Taiwan,resid heating,gas,gas,1990,BC,2.86e-05
Taiwan,resid heating,refined liquids,refined liquids,1990,BC,0.0187095
Taiwan,resid others,gas,gas,1990,BC,2.86e-05
Taiwan,resid others,refined liquids,refined liquids,1990,BC,0.0187095
Taiwan,transportation,refined liquids,refined liquids,1990,BC,0.0166548
Taiwan,comm heating,gas,gas,1990,OC,0.0001918
Taiwan,comm heating,refined liquids,refined liquids,1990,OC,0.0089578
Taiwan,comm others,biomass,biomass,1990,OC,0.4585772
Taiwan,comm others,coal,coal,1990,OC,0.5843457
Taiwan,comm others,gas,gas,1990,OC,0.0001918
Taiwan,comm others,refined liquids,refined liquids,1990,OC,0.0089578
Taiwan,electricity,biomass,biomass (conv),1990,OC,0.0387021
Taiwan,electricity,coal,coal (conv pul),1990,OC,7.16e-05
Taiwan,electricity,gas,gas (steam/CT),1990,OC,6.31e-05
Taiwan,electricity,refined liquids,refined liquids (steam/CT),1990,OC,0.0006269
Taiwan,industrial energy use,biomass,biomass,1990,OC,0.0136898
Taiwan,industrial energy use,coal,coal,1990,OC,0.0297734
Taiwan,industrial energy use,gas,gas,1990,OC,6.2e-06
Taiwan,industrial energy use,refined liquids,refined liquids,1990,OC,0.0152622
Taiwan,resid heating,gas,gas,1990,OC,0.0001718
Taiwan,resid heating,refined liquids,refined liquids,1990,OC,0.0101343
Taiwan,resid others,gas,gas,1990,OC,0.0001718
Taiwan,resid others,refined liquids,refined liquids,1990,OC,0.0101343
Taiwan,transportation,refined liquids,refined liquids,1990,OC,0.0089094
Argentina,comm cooling,gas,gas,1990,BC,0
Argentina,comm heating,gas,gas,1990,BC,0
Argentina,comm heating,refined liquids,refined liquids,1990,BC,0.098255
Argentina,comm others,gas,gas,1990,BC,0
Argentina,comm others,refined liquids,refined liquids,1990,BC,0.098255
Argentina,electricity,biomass,biomass (conv),1990,BC,0.0136051
Argentina,electricity,coal,coal (conv pul),1990,BC,0.0001128
Argentina,electricity,gas,gas (steam/CT),1990,BC,9.7e-06
Argentina,electricity,refined liquids,refined liquids (steam/CT),1990,BC,0.0012746
Argentina,industrial energy use,biomass,biomass,1990,BC,0.0040602
Argentina,industrial energy use,coal,coal,1990,BC,0.0318831
Argentina,industrial energy use,gas,gas,1990,BC,7e-07
Argentina,industrial energy use,refined liquids,refined liquids,1990,BC,0.0407006
Argentina,N fertilizer,gas,gas,1990,BC,7e-07
Argentina,resid heating,biomass,biomass,1990,BC,0
Argentina,resid heating,gas,gas,1990,BC,0.0001607
Argentina,resid heating,refined liquids,refined liquids,1990,BC,0.1050329
Argentina,resid others,biomass,biomass,1990,BC,0
Argentina,resid others,gas,gas,1990,BC,0.0001607
Argentina,resid others,refined liquids,refined liquids,1990,BC,0.1050329
Argentina,transportation,gas,gas,1990,BC,0
Argentina,transportation,refined liquids,refined liquids,1990,BC,0.0466854
Argentina,comm cooling,gas,gas,1990,OC,0.0010765
Argentina,comm heating,gas,gas,1990,OC,0.0010765
Argentina,comm heating,refined liquids,refined liquids,1990,OC,0.050288
Argentina,comm others,gas,gas,1990,OC,0.0010765
Argentina,comm others,refined liquids,refined liquids,1990,OC,0.050288
Argentina,electricity,biomass,biomass (conv),1990,OC,0.0297948
Argentina,electricity,coal,coal (conv pul),1990,OC,5.51e-05
Argentina,electricity,gas,gas (steam/CT),1990,OC,4.86e-05
Argentina,electricity,refined liquids,refined liquids (steam/CT),1990,OC,0.0004826
Argentina,industrial energy use,biomass,biomass,1990,OC,0.011634
Argentina,industrial energy use,coal,coal,1990,OC,0.0253023
Argentina,industrial energy use,gas,gas,1990,OC,5.2e-06
Argentina,industrial energy use,refined liquids,refined liquids,1990,OC,0.0129703
Argentina,N fertilizer,gas,gas,1990,OC,5.2e-06
Argentina,resid heating,biomass,biomass,1990,OC,0
Argentina,resid heating,gas,gas,1990,OC,0.0009645
Argentina,resid heating,refined liquids,refined liquids,1990,OC,0.0568928
Argentina,resid others,biomass,biomass,1990,OC,0
Argentina,resid others,gas,gas,1990,OC,0.0009645
Argentina,resid others,refined liquids,refined liquids,1990,OC,0.0568928
Argentina,transportation,gas,gas,1990,OC,0
Argentina,transportation,refined liquids,refined liquids,1990,OC,0.0323173
Colombia,comm cooling,gas,gas,1990,BC,0
Colombia,comm heating,biomass,biomass,1990,BC,0.5502549
Colombia,comm heating,gas,gas,1990,BC,0
Colombia,comm heating,refined liquids,refined liquids,1990,BC,0.1162208
Colombia,comm others,gas,gas,1990,BC,0
Colombia,comm others,refined liquids,refined liquids,1990,BC,0.1162208
Colombia,electricity,biomass,biomass (conv),1990,BC,0.0038483
Colombia,electricity,coal,coal (conv pul),1990,BC,3.19e-05
Colombia,electricity,gas,gas (steam/CT),1990,BC,2.7e-06
Colombia,electricity,refined liquids,refined liquids (steam/CT),1990,BC,0.0003605
Colombia,industrial energy use,biomass,biomass,1990,BC,0.0049242
Colombia,industrial energy use,coal,coal,1990,BC,0.038668
Colombia,industrial energy use,gas,gas,1990,BC,9e-07
Colombia,industrial energy use,refined liquids,refined liquids,1990,BC,0.0493618
Colombia,N fertilizer,gas,gas,1990,BC,9e-07
Colombia,resid heating,biomass,biomass,1990,BC,0
Colombia,resid heating,gas,gas,1990,BC,0.0001901
Colombia,resid heating,refined liquids,refined liquids,1990,BC,0.1242382
Colombia,resid others,biomass,biomass,1990,BC,0
Colombia,resid others,coal,coal,1990,BC,0
Colombia,resid others,gas,gas,1990,BC,0.0001901
Colombia,resid others,refined liquids,refined liquids,1990,BC,0.1242382
Colombia,transportation,coal,coal,1990,BC,0
Colombia,transportation,gas,gas,1990,BC,0
Colombia,transportation,refined liquids,refined liquids,1990,BC,0.0219195
Colombia,comm cooling,gas,gas,1990,OC,0.0012734
Colombia,comm heating,biomass,biomass,1990,OC,3.0451277
Colombia,comm heating,gas,gas,1990,OC,0.0012734
Colombia,comm heating,refined liquids,refined liquids,1990,OC,0.0594831
Colombia,comm others,gas,gas,1990,OC,0.0012734
Colombia,comm others,refined liquids,refined liquids,1990,OC,0.0594831
Colombia,electricity,biomass,biomass (conv),1990,OC,0.0084277
Colombia,electricity,coal,coal (conv pul),1990,OC,1.56e-05
Colombia,electricity,gas,gas (steam/CT),1990,OC,1.37e-05
Colombia,electricity,refined liquids,refined liquids (steam/CT),1990,OC,0.0001365
Colombia,industrial energy use,biomass,biomass,1990,OC,0.0141098
Colombia,industrial energy use,coal,coal,1990,OC,0.0306867
Colombia,industrial energy use,gas,gas,1990,OC,6.3e-06
Colombia,industrial energy use,refined liquids,refined liquids,1990,OC,0.0157304
Colombia,N fertilizer,gas,gas,1990,OC,6.3e-06
Colombia,resid heating,biomass,biomass,1990,OC,0
Colombia,resid heating,gas,gas,1990,OC,0.0011408
Colombia,resid heating,refined liquids,refined liquids,1990,OC,0.0672957
Colombia,resid others,biomass,biomass,1990,OC,0
Colombia,resid others,coal,coal,1990,OC,0
Colombia,resid others,gas,gas,1990,OC,0.0011408
Colombia,resid others,refined liquids,refined liquids,1990,OC,0.0672957
Colombia,transportation,coal,coal,1990,OC,0
Colombia,transportation,gas,gas,1990,OC,0
Colombia,transportation,refined liquids,refined liquids,1990,OC,0.0154861
USA,comm cooling,gas,gas,2005,BC,0
USA,comm heating,biomass,biomass,2005,BC,0.0627973
USA,comm heating,gas,gas,2005,BC,0
USA,comm heating,refined liquids,refined liquids,2005,BC,0.0132636
USA,comm others,coal,coal,2005,BC,0.5438491
USA,comm others,gas,gas,2005,BC,0
USA,comm others,refined liquids,refined liquids,2005,BC,0.0132636
USA,electricity,biomass,biomass (conv),2005,BC,0.0048922
USA,electricity,coal,coal (conv pul),2005,BC,4.05e-05
USA,electricity,gas,gas (steam/CT),2005,BC,3.5e-06
USA,electricity,refined liquids,refined liquids (steam/CT),2005,BC,0.0004583
USA,industrial energy use,biomass,biomass,2005,BC,0.0030459
USA,industrial energy use,coal,coal,2005,BC,0.0239186
USA,industrial energy use,gas,gas,2005,BC,6e-07
USA,industrial energy use,refined liquids,refined liquids,2005,BC,0.0305335
USA,N fertilizer,gas,gas,2005,BC,6e-07
USA,resid heating,biomass,biomass,2005,BC,0
USA,resid heating,gas,gas,2005,BC,2.17e-05
USA,resid heating,refined liquids,refined liquids,2005,BC,0.0141786
USA,resid others,gas,gas,2005,BC,2.17e-05
USA,resid others,refined liquids,refined liquids,2005,BC,0.0141786
USA,transportation,gas,gas,2005,BC,0
USA,transportation,refined liquids,refined liquids,2005,BC,0.0082828
USA,comm cooling,gas,gas,2005,OC,0.0001453
USA,comm heating,biomass,biomass,2005,OC,0.3475222
USA,comm heating,gas,gas,2005,OC,0.0001453
USA,comm heating,refined liquids,refined liquids,2005,OC,0.0067885
USA,comm others,coal,coal,2005,OC,0.442833
USA,comm others,gas,gas,2005,OC,0.0001453
USA,comm others,refined liquids,refined liquids,2005,OC,0.0067885
USA,electricity,biomass,biomass (conv),2005,OC,0.0107138
USA,electricity,coal,coal (conv pul),2005,OC,1.98e-05
USA,electricity,gas,gas (steam/CT),2005,OC,1.75e-05
USA,electricity,refined liquids,refined liquids (steam/CT),2005,OC,0.0001735
USA,industrial energy use,biomass,biomass,2005,OC,0.0087278
USA,industrial energy use,coal,coal,2005,OC,0.0189817
USA,industrial energy use,gas,gas,2005,OC,3.9e-06
USA,industrial energy use,refined liquids,refined liquids,2005,OC,0.0097303
USA,N fertilizer,gas,gas,2005,OC,3.9e-06
USA,resid heating,biomass,biomass,2005,OC,0
USA,resid heating,gas,gas,2005,OC,0.0001302
USA,resid heating,refined liquids,refined liquids,2005,OC,0.0076801
USA,resid others,gas,gas,2005,OC,0.0001302
USA,resid others,refined liquids,refined liquids,2005,OC,0.0076801
USA,transportation,gas,gas,2005,OC,0
USA,transportation,refined liquids,refined liquids,2005,OC,0.0061398
Africa_Eastern,comm heating,coal,coal,2005,BC,16.8641167
Africa_Eastern,comm heating,refined liquids,refined liquids,2005,BC,0.4112881
Africa_Eastern,comm others,biomass,biomass,2005,BC,1.9472696
Africa_Eastern,comm others,coal,coal,2005,BC,16.8641167
Africa_Eastern,comm others,refined liquids,refined liquids,2005,BC,0.4112881
Africa_Eastern,electricity,biomass,biomass (conv),2005,BC,0.0031515
Africa_Eastern,electricity,coal,coal (conv pul),2005,BC,2.61e-05
Africa_Eastern,electricity,refined liquids,refined liquids (steam/CT),2005,BC,0.0002952
Africa_Eastern,industrial energy use,biomass,biomass,2005,BC,0.0047432
Africa_Eastern,industrial energy use,coal,coal,2005,BC,0.0372469
Africa_Eastern,industrial energy use,refined liquids,refined liquids,2005,BC,0.0475476
Africa_Eastern,N fertilizer,refined liquids,refined liquids,2005,BC,0.0475476
Africa_Eastern,resid others,biomass,biomass,2005,BC,0
Africa_Eastern,resid others,coal,coal,2005,BC,0
Africa_Eastern,resid others,refined liquids,refined liquids,2005,BC,0.4396603
Africa_Eastern,transportation,refined liquids,refined liquids,2005,BC,0.029849
Africa_Eastern,comm heating,coal,coal,2005,OC,13.7317255
Africa_Eastern,comm heating,refined liquids,refined liquids,2005,OC,0.2105018
Africa_Eastern,comm others,biomass,biomass,2005,OC,10.7762513
Africa_Eastern,comm others,coal,coal,2005,OC,13.7317255
Africa_Eastern,comm others,refined liquids,refined liquids,2005,OC,0.2105018
Africa_Eastern,electricity,biomass,biomass (conv),2005,OC,0.0069017
Africa_Eastern,electricity,coal,coal (conv pul),2005,OC,1.28e-05
Africa_Eastern,electricity,refined liquids,refined liquids (steam/CT),2005,OC,0.0001118
Africa_Eastern,industrial energy use,biomass,biomass,2005,OC,0.0135912
Africa_Eastern,industrial energy use,coal,coal,2005,OC,0.0295589
Africa_Eastern,industrial energy use,refined liquids,refined liquids,2005,OC,0.0151523
Africa_Eastern,N fertilizer,refined liquids,refined liquids,2005,OC,0.0151523
Africa_Eastern,resid others,biomass,biomass,2005,OC,0
Africa_Eastern,resid others,coal,coal,2005,OC,0
Africa_Eastern,resid others,refined liquids,refined liquids,2005,OC,0.2381493
Africa_Eastern,transportation,refined liquids,refined liquids,2005,OC,0.017484
Africa_Northern,comm heating,coal,coal,2005,BC,3.7608429
Africa_Northern,comm heating,refined liquids,refined liquids,2005,BC,0.0917208
Africa_Northern,comm others,biomass,biomass,2005,BC,0.4342579
Africa_Northern,comm others,coal,coal,2005,BC,3.7608429
Africa_Northern,comm others,gas,gas,2005,BC,0
Africa_Northern,comm others,refined liquids,refined liquids,2005,BC,0.0917208
Africa_Northern,electricity,coal,coal (conv pul),2005,BC,7.02e-05
Africa_Northern,electricity,gas,gas (steam/CT),2005,BC,6e-06
Africa_Northern,electricity,refined liquids,refined liquids (steam/CT),2005,BC,0.0007936
Africa_Northern,industrial energy use,biomass,biomass,2005,BC,0.0025724
Africa_Northern,industrial energy use,coal,coal,2005,BC,0.0202
Africa_Northern,industrial energy use,gas,gas,2005,BC,5e-07
Africa_Northern,industrial energy use,refined liquids,refined liquids,2005,BC,0.0257864
Africa_Northern,N fertilizer,gas,gas,2005,BC,5e-07
Africa_Northern,resid others,biomass,biomass,2005,BC,0
Africa_Northern,resid others,coal,coal,2005,BC,0
Africa_Northern,resid others,gas,gas,2005,BC,0.0001501
Africa_Northern,resid others,refined liquids,refined liquids,2005,BC,0.098048
Africa_Northern,transportation,refined liquids,refined liquids,2005,BC,0.0330549
Africa_Northern,comm heating,coal,coal,2005,OC,3.0622928
Africa_Northern,comm heating,refined liquids,refined liquids,2005,OC,0.0469437
Africa_Northern,comm others,biomass,biomass,2005,OC,2.4031967
Africa_Northern,comm others,coal,coal,2005,OC,3.0622928
Africa_Northern,comm others,gas,gas,2005,OC,0.001005
