# File: UCD_trn_data_CORE.csv
# Title: UCD transportation database with selected technology updates
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn 
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Mini Car,Liquids,Liquids,energy,PJ/yr,252.6366895,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Mini Car,NG,Natural Gas,energy,PJ/yr,12.76336451,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,248.7658468,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,28.16078055,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,164.1919171,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,18.58684625,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,energy,PJ/yr,164.3330421,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,energy,PJ/yr,8.302208682,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,23.14046461,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,1.21791919,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,3.807974629,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,47.46924,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,191.0145875,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Truck,Truck (0-1t),Liquids,Liquids,energy,PJ/yr,94.2660791,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Truck,Truck (0-1t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Truck,Truck (6-15t),Liquids,Liquids,energy,PJ/yr,97.69148764,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Truck,Truck (6-15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Truck,Truck (>15t),Liquids,Liquids,energy,PJ/yr,638.3546892,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Truck,Truck (>15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,426.1111111,406.2342144,386.3573178,366.4804211,354.2634496,342.0464782,329.8295067,323.4144576,316.9994086,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595
Brazil,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,477.7777778,455.490775,433.2037722,410.9167694,397.2184702,383.5201711,369.8218719,362.6289877,355.4361034,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192
Brazil,Passenger,Bus,All,Liquids,Liquids,intensity,MJ/vkm,11.6567853,11.65484289,11.65290048,11.65095807,11.64901663,11.64707519,11.64513375,11.64319328,11.64125282,11.63931235,11.63737285,11.63543336,11.63349386,11.63155533,11.62961681,11.62767828,11.62574072,11.62380316,11.6218656,11.6218656
Brazil,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,12.82246383,12.82032718,12.81819053,12.81605388,12.8139183,12.81178271,12.80964713,12.80751262,12.8053781,12.80324359,12.80111014,12.7989767,12.79684325,12.79471087,12.79257848,12.7904461,12.78831479,12.78618347,12.78405216,12.78405216
Brazil,Passenger,HSR,All,Electric,Electricity,intensity,MJ/vkm,265.9220451,265.9220451,265.9220451,265.9220451,265.5902236,265.2584021,264.9265806,264.5960013,264.265422,263.9348427,263.6055009,263.276159,262.9468172,262.6187083,262.2905993,261.9624904,261.6356097,261.308729,260.9818483,260.9818483
Brazil,Passenger,LDV_2W,Moped,Liquids,Liquids,intensity,MJ/vkm,0.644798,0.620916593,0.597035186,0.573153778,0.554048652,0.534943526,0.5158384,0.500206933,0.484575467,0.468944,0.466152667,0.463361333,0.46057,0.457876608,0.455183217,0.452489825,0.449889309,0.447288792,0.444688276,0.444688276
Brazil,Passenger,LDV_2W,Moped,BEV,Electricity,intensity,MJ/vkm,0.160131653,0.159573703,0.159015753,0.158457803,0.157911397,0.15736499,0.156818584,0.156283367,0.15574815,0.155212933,0.155054499,0.154896064,0.15473763,0.154580163,0.154422696,0.154265229,0.15410872,0.153952212,0.153795703,0.153795703
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,intensity,MJ/vkm,1.1928763,1.148695696,1.104515093,1.060334489,1.024990006,0.989645523,0.95430104,0.925382827,0.896464613,0.8675464,0.862382433,0.857218467,0.8520545,0.847071725,0.84208895,0.837106175,0.83229522,0.827484265,0.82267331,0.82267331
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,intensity,MJ/vkm,0.334117905,0.332953731,0.331789557,0.330625383,0.329485296,0.328345208,0.327205121,0.32608838,0.324971638,0.323854897,0.323524321,0.323193744,0.322863168,0.32253461,0.322206051,0.321877493,0.321550935,0.321224377,0.320897819,0.320897819
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,intensity,MJ/vkm,1.289596,1.241833185,1.194070371,1.146307556,1.108097304,1.069887052,1.0316768,1.000413867,0.969150933,0.937888,0.932305333,0.926722667,0.92114,0.915753216,0.910366433,0.904979649,0.899778617,0.894577584,0.889376552,0.889376552
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,intensity,MJ/vkm,0.405171529,0.403759782,0.402348035,0.400936287,0.399553748,0.398171209,0.39678867,0.395434443,0.394080215,0.392725988,0.392325111,0.391924233,0.391523356,0.391124927,0.390726497,0.390328068,0.389932064,0.389536059,0.389140055,0.389140055
Brazil,Passenger,LDV_4W,Mini Car,Liquids,Liquids,intensity,MJ/vkm,2.029,1.953851852,1.878703704,1.803555556,1.743437037,1.683318519,1.6232,1.574012121,1.524824243,1.475636364,1.466852814,1.458069264,1.449285714,1.440810359,1.432335004,1.423859649,1.415676548,1.407493446,1.399310345,1.399310345
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.522284511,1.481869878,1.441455245,1.401040612,1.366588794,1.332136975,1.297685157,1.267967176,1.238249196,1.208531215,1.203070983,1.197610752,1.19215052,1.186836328,1.181522135,1.176207943,1.171034008,1.165860072,1.160686137,1.160686137
Brazil,Passenger,LDV_4W,Mini Car,NG,Natural Gas,intensity,MJ/vkm,2.045989234,1.973777849,1.901566465,1.82935508,1.770971407,1.712587735,1.654204062,1.606023361,1.55784266,1.509661959,1.501018856,1.492375754,1.483732651,1.475381435,1.46703022,1.458679004,1.450605135,1.442531266,1.434457397,1.434457397
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,intensity,MJ/vkm,0.538161857,0.536286729,0.534411601,0.532536472,0.530700139,0.528863807,0.527027474,0.525228745,0.523430017,0.521631288,0.52109883,0.520566372,0.520033914,0.519504707,0.518975501,0.518446294,0.517920308,0.517394323,0.516868337,0.516868337
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,intensity,MJ/vkm,0.96558318,0.907062987,0.848542795,0.790022602,0.776401523,0.762780443,0.749159364,0.736878063,0.724596762,0.712315461,0.711442882,0.710570302,0.709697723,0.708831534,0.707965344,0.707099155,0.706239286,0.705379417,0.704519548,0.704519548
Brazil,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,intensity,MJ/vkm,2.952579719,2.843224915,2.733870111,2.624515306,2.537031462,2.449547619,2.362063775,2.290486085,2.218908395,2.147330705,2.134548975,2.121767244,2.108985514,2.096652265,2.084319017,2.071985768,2.060077804,2.048169839,2.036261875,2.036261875
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.215212604,2.15640165,2.097590696,2.038779742,1.988645814,1.938511885,1.888377957,1.84513266,1.801887364,1.758642067,1.750696395,1.742750723,1.734805051,1.727071893,1.719338736,1.711605578,1.704076521,1.696547465,1.689018408,1.689018408
Brazil,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,intensity,MJ/vkm,2.977302277,2.87222102,2.767139763,2.662058506,2.577099192,2.492139878,2.407180564,2.337068509,2.266956453,2.196844398,2.184267045,2.171689691,2.159112338,2.146959736,2.134807133,2.122654531,2.110905521,2.09915651,2.0874075,2.0874075
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,intensity,MJ/vkm,0.797026066,0.794248972,0.791471878,0.788694783,0.785975146,0.783255509,0.780535872,0.777871927,0.775207982,0.772544037,0.771755459,0.77096688,0.770178302,0.769394538,0.768610775,0.767827011,0.767048018,0.766269026,0.765490033,0.765490033
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.420444782,1.334357219,1.248269657,1.162182094,1.142144472,1.122106849,1.102069227,1.084002518,1.06593581,1.047869101,1.046585472,1.045301844,1.044018215,1.042743986,1.041469757,1.040195528,1.038930596,1.037665665,1.036400733,1.036400733
Brazil,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,2.923168901,2.814903386,2.706637871,2.598372356,2.511759944,2.425147533,2.338535121,2.26767042,2.19680572,2.125941019,2.113286608,2.100632197,2.087977786,2.07576739,2.063556993,2.051346597,2.039557249,2.0277679,2.015978552,2.015978552
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.193146742,2.134921607,2.076696473,2.018471338,1.968836797,1.919202256,1.869567715,1.826753187,1.783938659,1.741124131,1.733257606,1.725391082,1.717524557,1.70986843,1.702212302,1.694556175,1.687102116,1.679648056,1.672193997,1.672193997
Brazil,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,2.947645195,2.843610659,2.739576123,2.635541586,2.551428557,2.467315527,2.383202498,2.313788833,2.244375168,2.174961503,2.162509433,2.150057364,2.137605294,2.125573745,2.113542195,2.101510646,2.089878668,2.078246691,2.066614713,2.066614713
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,0.807078099,0.80426598,0.801453861,0.798641742,0.795887805,0.793133868,0.790379931,0.787682389,0.784984846,0.782287304,0.78148878,0.780690256,0.779891732,0.779098084,0.778304435,0.777510787,0.77672197,0.775933153,0.775144336,0.775144336
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.45135524,1.363394316,1.275433393,1.187472469,1.166998806,1.146525142,1.126051479,1.107591619,1.089131758,1.070671898,1.069360336,1.068048774,1.066737212,1.065435254,1.064133297,1.062831339,1.061538881,1.060246423,1.058953965,1.058953965
Brazil,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,intensity,MJ/vkm,3.883222277,3.73939923,3.595576183,3.451753135,3.336694697,3.22163626,3.106577822,3.0124391,2.918300378,2.824161656,2.80735117,2.790540684,2.773730198,2.757509553,2.741288909,2.725068264,2.709406952,2.693745641,2.678084329,2.678084329
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.913439686,2.83609173,2.758743774,2.681395818,2.615459855,2.549523892,2.483587929,2.42671187,2.36983581,2.312959751,2.302509632,2.292059512,2.281609393,2.271438772,2.26126815,2.251097529,2.24119534,2.231293152,2.221390963,2.221390963
Brazil,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,intensity,MJ/vkm,3.915737296,3.777534803,3.639332311,3.501129818,3.389391632,3.277653447,3.165915261,3.073704137,2.981493012,2.889281888,2.872740198,2.856198508,2.839656818,2.823673759,2.8076907,2.791707641,2.776255385,2.760803128,2.745350872,2.745350872
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,intensity,MJ/vkm,0.999030437,0.995549495,0.992068553,0.98858761,0.985178687,0.981769765,0.978360842,0.975021726,0.971682611,0.968343495,0.967355053,0.966366612,0.96537817,0.964395763,0.963413357,0.96243095,0.961454524,0.960478097,0.959501671,0.959501671
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,intensity,MJ/vkm,1.634994908,1.535904307,1.436813707,1.337723106,1.314658915,1.291594723,1.268530532,1.247734949,1.226939367,1.206143784,1.20466627,1.203188757,1.201711243,1.200244549,1.198777855,1.197311161,1.195855168,1.194399176,1.192943183,1.192943183
Brazil,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,202.4422897,202.1896792,201.9370687,201.6844582,201.4327933,201.1811285,200.9294636,200.6787408,200.4280181,200.1772953,199.9275111,199.6777269,199.4279427,199.1790935,198.9302444,198.6813952,198.4334776,198.1855601,197.9376425,197.9376425
Brazil,Freight,Rail,All,Electric,Electricity,intensity,MJ/vkm,114.783523,114.6402944,114.4970658,114.3538372,114.2111448,114.0684524,113.92576,113.7836017,113.6414435,113.4992852,113.3576591,113.216033,113.0744069,112.933311,112.792215,112.6511191,112.5105514,112.3699836,112.2294159,112.2294159
Brazil,Passenger,Rail,All,Liquids,Liquids,intensity,MJ/vkm,59.0367,58.96303313,58.88936626,58.81569938,58.74230828,58.66891717,58.59552607,58.5224097,58.44929334,58.37617697,58.30333431,58.23049164,58.15764898,58.085079,58.01250902,57.93993904,57.86764072,57.79534241,57.72304409,57.72304409
Brazil,Passenger,Rail,All,Electric,Electricity,intensity,MJ/vkm,213.537,213.2705454,213.0040908,212.7376361,212.4721789,212.2067217,211.9412645,211.676801,211.4123376,211.1478741,210.8844007,210.6209272,210.3574538,210.0949666,209.8324795,209.5699923,209.3084877,209.0469832,208.7854786,208.7854786
Brazil,Freight,Ship Domestic,All,Liquids,Liquids,intensity,MJ/vkm,341.6402915,339.9439958,338.2477001,336.5514043,334.8803757,333.2093471,331.5383185,329.8921806,328.2460427,326.5999048,324.9782869,323.356669,321.7350511,320.1375879,318.5401248,316.9426616,315.3689933,313.7953251,312.2216568,312.2216568
Brazil,Freight,Ship International,All,Liquids,Liquids,intensity,MJ/vkm,2124.343876,2113.796187,2103.248499,2092.70081,2082.310234,2071.919658,2061.529082,2051.293278,2041.057475,2030.821671,2020.738334,2010.654998,2000.571661,1990.63852,1980.70538,1970.772239,1960.987057,1951.201874,1941.416692,1941.416692
Brazil,Freight,Truck,Truck (0-1t),Liquids,Liquids,intensity,MJ/vkm,6.089266936,6.088252261,6.087237586,6.086222911,6.085208744,6.084194576,6.083180409,6.082166748,6.081153088,6.080139427,6.079126273,6.078113119,6.077099965,6.076087317,6.07507467,6.074062022,6.073049881,6.07203774,6.071025599,6.071025599
Brazil,Freight,Truck,Truck (0-1t),NG,Natural Gas,intensity,MJ/vkm,7.307120323,7.305902713,7.304685104,7.303467494,7.302250493,7.301033491,7.29981649,7.298600097,7.297383705,7.296167312,7.294951527,7.293735743,7.292519958,7.291304781,7.290089604,7.288874427,7.287659858,7.286445288,7.285230719,7.285230719
Brazil,Freight,Truck,Truck (6-15t),Liquids,Liquids,intensity,MJ/vkm,11.156115,11.15425602,11.15239704,11.15053806,11.14868001,11.14682196,11.14496391,11.14310679,11.14124966,11.13939254,11.13753635,11.13568015,11.13382396,11.13196869,11.13011343,11.12825816,11.12640382,11.12454948,11.12269514,11.12269514
Brazil,Freight,Truck,Truck (6-15t),NG,Natural Gas,intensity,MJ/vkm,13.387338,13.38510722,13.38287645,13.38064567,13.37841601,13.37618635,13.37395669,13.37172814,13.3694996,13.36727105,13.36504362,13.36281618,13.36058875,13.35836243,13.35613611,13.35390979,13.35168458,13.34945938,13.34723417,13.34723417
Brazil,Freight,Truck,Truck (>15t),Liquids,Liquids,intensity,MJ/vkm,10.84921778,10.84831377,10.84740976,10.84650575,10.84560196,10.84469818,10.84379439,10.84289083,10.84198728,10.84108372,10.84018039,10.83927705,10.83837372,10.83747061,10.8365675,10.83566439,10.83476151,10.83385863,10.83295575,10.83295575
Brazil,Freight,Truck,Truck (>15t),NG,Natural Gas,intensity,MJ/vkm,13.01906134,13.01797653,13.01689172,13.0158069,13.01472236,13.01363781,13.01255327,13.011469,13.01038473,13.00930046,13.00821646,13.00713246,13.00604846,13.00496473,13.003881,13.00279727,13.00171381,13.00063036,12.9995469,12.9995469
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,load factor,pers/veh,124.7278928,127.9576275,131.1873622,134.4170969,136.8279108,139.2387246,141.6495385,143.0860377,144.5225369,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361
Brazil,Passenger,Air International,All,Liquids,Liquids,load factor,pers/veh,233,239.0333593,245.0667186,251.1000779,255.6036385,260.1071991,264.6107597,267.2942358,269.9777119,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188
Brazil,Passenger,Bus,All,Liquids,Liquids,load factor,pers/veh,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081
Brazil,Passenger,Bus,All,NG,Natural Gas,load factor,pers/veh,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081
Brazil,Passenger,HSR,All,Electric,Electricity,load factor,pers/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Brazil,Passenger,LDV_2W,Moped,Liquids,Liquids,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_2W,Moped,BEV,Electricity,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_4W,Mini Car,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Mini Car,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Compact Car,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Compact Car,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,Rail,All,Liquids,Liquids,load factor,pers/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Brazil,Passenger,Rail,All,Electric,Electricity,load factor,pers/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Brazil,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
Brazil,Freight,Rail,All,Electric,Electricity,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
Brazil,Freight,Ship Domestic,All,Liquids,Liquids,load factor,tonnes/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Brazil,Freight,Ship International,All,Liquids,Liquids,load factor,tonnes/veh,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
