# File: MARKAL_nonghg_indenergy_tech_coeff_USA_dhl.csv
# Title: Industrial fuel use emission factors
# Source: Dan Loughlin (EPA)'s calculations based on GREET 2014 and market shares estimated using the EPA US nine-region MARKAL database: Database documentation Office of Research and Development. U.S. Environmental Protection Agency; 2013. No.: EPA 600/B-13/203. Available at:http://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=278925&CFID=36235307&CFTOKEN=34660040&jsessionid=cc308791e9d5b702ad59412787521533d523
# EFs for NOx SO2 PM10 PM2.5 NMVOC CO BC and OC
# Units: Tg/EJ
# Column types: ccccicn
# ----------
region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coeff
MT,industrial fuel use,biomass,biomass cogen,2055,CH4,0.003067403
MT,industrial fuel use,coal,coal,2005,N2O,0.002945881
MT,industrial fuel use,coal,coal,2010,N2O,0.004699422
MT,industrial fuel use,coal,coal,2015,N2O,0.003718249
MT,industrial fuel use,coal,coal,2020,N2O,0.003503987
MT,industrial fuel use,coal,coal,2025,N2O,0.003902448
MT,industrial fuel use,coal,coal,2030,N2O,0.005231917
MT,industrial fuel use,coal,coal,2035,N2O,0.005844861
MT,industrial fuel use,coal,coal,2040,N2O,0.006123209
MT,industrial fuel use,coal,coal,2045,N2O,0.006493024
MT,industrial fuel use,coal,coal,2050,N2O,0.00643187
MT,industrial fuel use,coal,coal,2055,N2O,0.006580646
MT,industrial fuel use,coal,coal cogen,2005,N2O,0.002945881
MT,industrial fuel use,coal,coal cogen,2010,N2O,0.004699422
MT,industrial fuel use,coal,coal cogen,2015,N2O,0.003718249
MT,industrial fuel use,coal,coal cogen,2020,N2O,0.003503987
MT,industrial fuel use,coal,coal cogen,2025,N2O,0.003902448
MT,industrial fuel use,coal,coal cogen,2030,N2O,0.005231917
MT,industrial fuel use,coal,coal cogen,2035,N2O,0.005844861
MT,industrial fuel use,coal,coal cogen,2040,N2O,0.006123209
MT,industrial fuel use,coal,coal cogen,2045,N2O,0.006493024
MT,industrial fuel use,coal,coal cogen,2050,N2O,0.00643187
MT,industrial fuel use,coal,coal cogen,2055,N2O,0.006580646
MT,industrial fuel use,gas,gas,2005,N2O,0.000509795
MT,industrial fuel use,gas,gas,2010,N2O,0.000459136
MT,industrial fuel use,gas,gas,2015,N2O,0.000457847
MT,industrial fuel use,gas,gas,2020,N2O,0.000469807
MT,industrial fuel use,gas,gas,2025,N2O,0.0004748
MT,industrial fuel use,gas,gas,2030,N2O,0.000493269
MT,industrial fuel use,gas,gas,2035,N2O,0.0005142
MT,industrial fuel use,gas,gas,2040,N2O,0.000525413
MT,industrial fuel use,gas,gas,2045,N2O,0.000530678
MT,industrial fuel use,gas,gas,2050,N2O,0.000534097
MT,industrial fuel use,gas,gas,2055,N2O,0.000535185
MT,industrial fuel use,gas,gas cogen,2005,N2O,0.000509795
MT,industrial fuel use,gas,gas cogen,2010,N2O,0.000459136
MT,industrial fuel use,gas,gas cogen,2015,N2O,0.000457847
MT,industrial fuel use,gas,gas cogen,2020,N2O,0.000469807
MT,industrial fuel use,gas,gas cogen,2025,N2O,0.0004748
MT,industrial fuel use,gas,gas cogen,2030,N2O,0.000493269
MT,industrial fuel use,gas,gas cogen,2035,N2O,0.0005142
MT,industrial fuel use,gas,gas cogen,2040,N2O,0.000525413
MT,industrial fuel use,gas,gas cogen,2045,N2O,0.000530678
MT,industrial fuel use,gas,gas cogen,2050,N2O,0.000534097
MT,industrial fuel use,gas,gas cogen,2055,N2O,0.000535185
MT,industrial fuel use,liquid fuels,liquid fuels,2005,N2O,0.001205361
MT,industrial fuel use,liquid fuels,liquid fuels,2010,N2O,0.00093169
MT,industrial fuel use,liquid fuels,liquid fuels,2015,N2O,0.001178062
MT,industrial fuel use,liquid fuels,liquid fuels,2020,N2O,0.001101739
MT,industrial fuel use,liquid fuels,liquid fuels,2025,N2O,0.001087631
MT,industrial fuel use,liquid fuels,liquid fuels,2030,N2O,0.001190799
MT,industrial fuel use,liquid fuels,liquid fuels,2035,N2O,0.001164964
MT,industrial fuel use,liquid fuels,liquid fuels,2040,N2O,0.001209273
MT,industrial fuel use,liquid fuels,liquid fuels,2045,N2O,0.001159988
MT,industrial fuel use,liquid fuels,liquid fuels,2050,N2O,0.001205016
MT,industrial fuel use,liquid fuels,liquid fuels,2055,N2O,0.00124116
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2005,N2O,0.001205361
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2010,N2O,0.00093169
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2015,N2O,0.001178062
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2020,N2O,0.001101739
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2025,N2O,0.001087631
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2030,N2O,0.001190799
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2035,N2O,0.001164964
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2040,N2O,0.001209273
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2045,N2O,0.001159988
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2050,N2O,0.001205016
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2055,N2O,0.00124116
MT,industrial fuel use,biomass,biomass,2005,N2O,0.004132681
MT,industrial fuel use,biomass,biomass,2010,N2O,0.003463983
MT,industrial fuel use,biomass,biomass,2015,N2O,0.003601908
MT,industrial fuel use,biomass,biomass,2020,N2O,0.003722272
MT,industrial fuel use,biomass,biomass,2025,N2O,0.003702038
MT,industrial fuel use,biomass,biomass,2030,N2O,0.003641635
MT,industrial fuel use,biomass,biomass,2035,N2O,0.003573848
MT,industrial fuel use,biomass,biomass,2040,N2O,0.00352887
MT,industrial fuel use,biomass,biomass,2045,N2O,0.003523621
MT,industrial fuel use,biomass,biomass,2050,N2O,0.003493967
MT,industrial fuel use,biomass,biomass,2055,N2O,0.003484782
MT,industrial fuel use,biomass,biomass cogen,2005,N2O,0.004132681
MT,industrial fuel use,biomass,biomass cogen,2010,N2O,0.003463983
MT,industrial fuel use,biomass,biomass cogen,2015,N2O,0.003601908
MT,industrial fuel use,biomass,biomass cogen,2020,N2O,0.003722272
MT,industrial fuel use,biomass,biomass cogen,2025,N2O,0.003702038
MT,industrial fuel use,biomass,biomass cogen,2030,N2O,0.003641635
MT,industrial fuel use,biomass,biomass cogen,2035,N2O,0.003573848
MT,industrial fuel use,biomass,biomass cogen,2040,N2O,0.00352887
MT,industrial fuel use,biomass,biomass cogen,2045,N2O,0.003523621
MT,industrial fuel use,biomass,biomass cogen,2050,N2O,0.003493967
MT,industrial fuel use,biomass,biomass cogen,2055,N2O,0.003484782
MT,industrial fuel use,coal,coal,2005,BC,0.052178527
MT,industrial fuel use,coal,coal,2010,BC,0.054113893
MT,industrial fuel use,coal,coal,2015,BC,0.054816673
MT,industrial fuel use,coal,coal,2020,BC,0.051442317
MT,industrial fuel use,coal,coal,2025,BC,0.05280003
MT,industrial fuel use,coal,coal,2030,BC,0.054819383
MT,industrial fuel use,coal,coal,2035,BC,0.055934389
MT,industrial fuel use,coal,coal,2040,BC,0.056737391
MT,industrial fuel use,coal,coal,2045,BC,0.057341111
MT,industrial fuel use,coal,coal,2050,BC,0.057867944
MT,industrial fuel use,coal,coal,2055,BC,0.058307588
MT,industrial fuel use,coal,coal cogen,2005,BC,0.052178527
MT,industrial fuel use,coal,coal cogen,2010,BC,0.054113893
MT,industrial fuel use,coal,coal cogen,2015,BC,0.054816673
MT,industrial fuel use,coal,coal cogen,2020,BC,0.051442317
MT,industrial fuel use,coal,coal cogen,2025,BC,0.05280003
MT,industrial fuel use,coal,coal cogen,2030,BC,0.054819383
MT,industrial fuel use,coal,coal cogen,2035,BC,0.055934389
MT,industrial fuel use,coal,coal cogen,2040,BC,0.056737391
MT,industrial fuel use,coal,coal cogen,2045,BC,0.057341111
MT,industrial fuel use,coal,coal cogen,2050,BC,0.057867944
MT,industrial fuel use,coal,coal cogen,2055,BC,0.058307588
MT,industrial fuel use,gas,gas,2005,BC,0.000879555
MT,industrial fuel use,gas,gas,2010,BC,0.000594596
MT,industrial fuel use,gas,gas,2015,BC,0.000780779
MT,industrial fuel use,gas,gas,2020,BC,0.000758542
MT,industrial fuel use,gas,gas,2025,BC,0.000791704
MT,industrial fuel use,gas,gas,2030,BC,0.000829295
MT,industrial fuel use,gas,gas,2035,BC,0.000745895
MT,industrial fuel use,gas,gas,2040,BC,0.000739727
MT,industrial fuel use,gas,gas,2045,BC,0.000759191
MT,industrial fuel use,gas,gas,2050,BC,0.000728476
MT,industrial fuel use,gas,gas,2055,BC,0.000688571
MT,industrial fuel use,gas,gas cogen,2005,BC,0.000879555
MT,industrial fuel use,gas,gas cogen,2010,BC,0.000594596
MT,industrial fuel use,gas,gas cogen,2015,BC,0.000780779
MT,industrial fuel use,gas,gas cogen,2020,BC,0.000758542
MT,industrial fuel use,gas,gas cogen,2025,BC,0.000791704
MT,industrial fuel use,gas,gas cogen,2030,BC,0.000829295
MT,industrial fuel use,gas,gas cogen,2035,BC,0.000745895
MT,industrial fuel use,gas,gas cogen,2040,BC,0.000739727
MT,industrial fuel use,gas,gas cogen,2045,BC,0.000759191
MT,industrial fuel use,gas,gas cogen,2050,BC,0.000728476
MT,industrial fuel use,gas,gas cogen,2055,BC,0.000688571
MT,industrial fuel use,liquid fuels,liquid fuels,2005,BC,0.006454742
MT,industrial fuel use,liquid fuels,liquid fuels,2010,BC,0.004508524
MT,industrial fuel use,liquid fuels,liquid fuels,2015,BC,0.008305931
MT,industrial fuel use,liquid fuels,liquid fuels,2020,BC,0.006497267
MT,industrial fuel use,liquid fuels,liquid fuels,2025,BC,0.006541149
MT,industrial fuel use,liquid fuels,liquid fuels,2030,BC,0.006611293
MT,industrial fuel use,liquid fuels,liquid fuels,2035,BC,0.007134251
MT,industrial fuel use,liquid fuels,liquid fuels,2040,BC,0.007808451
MT,industrial fuel use,liquid fuels,liquid fuels,2045,BC,0.007612419
MT,industrial fuel use,liquid fuels,liquid fuels,2050,BC,0.008134605
MT,industrial fuel use,liquid fuels,liquid fuels,2055,BC,0.010098531
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2005,BC,0.006454742
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2010,BC,0.004508524
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2015,BC,0.008305931
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2020,BC,0.006497267
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2025,BC,0.006541149
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2030,BC,0.006611293
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2035,BC,0.007134251
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2040,BC,0.007808451
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2045,BC,0.007612419
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2050,BC,0.008134605
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2055,BC,0.010098531
MT,industrial fuel use,biomass,biomass,2005,BC,8.17E-05
MT,industrial fuel use,biomass,biomass,2010,BC,3.08E-05
MT,industrial fuel use,biomass,biomass,2015,BC,6.28E-06
MT,industrial fuel use,biomass,biomass,2020,BC,1.68E-05
MT,industrial fuel use,biomass,biomass,2025,BC,2.00E-05
MT,industrial fuel use,biomass,biomass,2030,BC,2.24E-05
MT,industrial fuel use,biomass,biomass,2035,BC,2.03E-05
MT,industrial fuel use,biomass,biomass,2040,BC,1.87E-05
MT,industrial fuel use,biomass,biomass,2045,BC,2.45E-05
MT,industrial fuel use,biomass,biomass,2050,BC,2.33E-05
MT,industrial fuel use,biomass,biomass,2055,BC,1.33E-05
MT,industrial fuel use,biomass,biomass cogen,2005,BC,8.17E-05
MT,industrial fuel use,biomass,biomass cogen,2010,BC,3.08E-05
MT,industrial fuel use,biomass,biomass cogen,2015,BC,6.28E-06
MT,industrial fuel use,biomass,biomass cogen,2020,BC,1.68E-05
MT,industrial fuel use,biomass,biomass cogen,2025,BC,2.00E-05
MT,industrial fuel use,biomass,biomass cogen,2030,BC,2.24E-05
MT,industrial fuel use,biomass,biomass cogen,2035,BC,2.03E-05
MT,industrial fuel use,biomass,biomass cogen,2040,BC,1.87E-05
MT,industrial fuel use,biomass,biomass cogen,2045,BC,2.45E-05
MT,industrial fuel use,biomass,biomass cogen,2050,BC,2.33E-05
MT,industrial fuel use,biomass,biomass cogen,2055,BC,1.33E-05
MT,industrial fuel use,coal,coal,2005,OC,0.004608879
MT,industrial fuel use,coal,coal,2010,OC,0.004949044
MT,industrial fuel use,coal,coal,2015,OC,0.005291355
MT,industrial fuel use,coal,coal,2020,OC,0.005047635
MT,industrial fuel use,coal,coal,2025,OC,0.005240698
MT,industrial fuel use,coal,coal,2030,OC,0.005398598
MT,industrial fuel use,coal,coal,2035,OC,0.005483036
MT,industrial fuel use,coal,coal,2040,OC,0.005583473
MT,industrial fuel use,coal,coal,2045,OC,0.005638434
MT,industrial fuel use,coal,coal,2050,OC,0.005723515
MT,industrial fuel use,coal,coal,2055,OC,0.005777195
MT,industrial fuel use,coal,coal cogen,2005,OC,0.004608879
MT,industrial fuel use,coal,coal cogen,2010,OC,0.004949044
MT,industrial fuel use,coal,coal cogen,2015,OC,0.005291355
MT,industrial fuel use,coal,coal cogen,2020,OC,0.005047635
MT,industrial fuel use,coal,coal cogen,2025,OC,0.005240698
MT,industrial fuel use,coal,coal cogen,2030,OC,0.005398598
MT,industrial fuel use,coal,coal cogen,2035,OC,0.005483036
MT,industrial fuel use,coal,coal cogen,2040,OC,0.005583473
MT,industrial fuel use,coal,coal cogen,2045,OC,0.005638434
MT,industrial fuel use,coal,coal cogen,2050,OC,0.005723515
MT,industrial fuel use,coal,coal cogen,2055,OC,0.005777195
MT,industrial fuel use,gas,gas,2005,OC,0.000586894
MT,industrial fuel use,gas,gas,2010,OC,0.000538986
MT,industrial fuel use,gas,gas,2015,OC,0.000406177
MT,industrial fuel use,gas,gas,2020,OC,0.000436774
MT,industrial fuel use,gas,gas,2025,OC,0.000431434
MT,industrial fuel use,gas,gas,2030,OC,0.000454497
MT,industrial fuel use,gas,gas,2035,OC,0.0005142
MT,industrial fuel use,gas,gas,2040,OC,0.000542203
MT,industrial fuel use,gas,gas,2045,OC,0.0005354
MT,industrial fuel use,gas,gas,2050,OC,0.000552822
MT,industrial fuel use,gas,gas,2055,OC,0.000563528
MT,industrial fuel use,gas,gas cogen,2005,OC,0.000586894
MT,industrial fuel use,gas,gas cogen,2010,OC,0.000538986
MT,industrial fuel use,gas,gas cogen,2015,OC,0.000406177
MT,industrial fuel use,gas,gas cogen,2020,OC,0.000436774
MT,industrial fuel use,gas,gas cogen,2025,OC,0.000431434
MT,industrial fuel use,gas,gas cogen,2030,OC,0.000454497
MT,industrial fuel use,gas,gas cogen,2035,OC,0.0005142
MT,industrial fuel use,gas,gas cogen,2040,OC,0.000542203
MT,industrial fuel use,gas,gas cogen,2045,OC,0.0005354
MT,industrial fuel use,gas,gas cogen,2050,OC,0.000552822
MT,industrial fuel use,gas,gas cogen,2055,OC,0.000563528
MT,industrial fuel use,liquid fuels,liquid fuels,2005,OC,0.001005656
MT,industrial fuel use,liquid fuels,liquid fuels,2010,OC,0.000735357
MT,industrial fuel use,liquid fuels,liquid fuels,2015,OC,0.000821073
MT,industrial fuel use,liquid fuels,liquid fuels,2020,OC,0.000738931
MT,industrial fuel use,liquid fuels,liquid fuels,2025,OC,0.000752739
MT,industrial fuel use,liquid fuels,liquid fuels,2030,OC,0.000807621
MT,industrial fuel use,liquid fuels,liquid fuels,2035,OC,0.000823774
MT,industrial fuel use,liquid fuels,liquid fuels,2040,OC,0.000854344
MT,industrial fuel use,liquid fuels,liquid fuels,2045,OC,0.000848845
MT,industrial fuel use,liquid fuels,liquid fuels,2050,OC,0.000886654
MT,industrial fuel use,liquid fuels,liquid fuels,2055,OC,0.000947795
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2005,OC,0.001005656
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2010,OC,0.000735357
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2015,OC,0.000821073
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2020,OC,0.000738931
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2025,OC,0.000752739
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2030,OC,0.000807621
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2035,OC,0.000823774
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2040,OC,0.000854344
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2045,OC,0.000848845
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2050,OC,0.000886654
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2055,OC,0.000947795
MT,industrial fuel use,biomass,biomass,2005,OC,0.001323111
MT,industrial fuel use,biomass,biomass,2010,OC,0.000961533
MT,industrial fuel use,biomass,biomass,2015,OC,0.000872239
MT,industrial fuel use,biomass,biomass,2020,OC,0.000937586
MT,industrial fuel use,biomass,biomass,2025,OC,0.000909273
MT,industrial fuel use,biomass,biomass,2030,OC,0.000885803
MT,industrial fuel use,biomass,biomass,2035,OC,0.000855939
MT,industrial fuel use,biomass,biomass,2040,OC,0.000839137
MT,industrial fuel use,biomass,biomass,2045,OC,0.000830943
MT,industrial fuel use,biomass,biomass,2050,OC,0.000815259
MT,industrial fuel use,biomass,biomass,2055,OC,0.000761882
MT,industrial fuel use,biomass,biomass cogen,2005,OC,0.001323111
MT,industrial fuel use,biomass,biomass cogen,2010,OC,0.000961533
MT,industrial fuel use,biomass,biomass cogen,2015,OC,0.000872239
MT,industrial fuel use,biomass,biomass cogen,2020,OC,0.000937586
MT,industrial fuel use,biomass,biomass cogen,2025,OC,0.000909273
MT,industrial fuel use,biomass,biomass cogen,2030,OC,0.000885803
MT,industrial fuel use,biomass,biomass cogen,2035,OC,0.000855939
MT,industrial fuel use,biomass,biomass cogen,2040,OC,0.000839137
MT,industrial fuel use,biomass,biomass cogen,2045,OC,0.000830943
MT,industrial fuel use,biomass,biomass cogen,2050,OC,0.000815259
MT,industrial fuel use,biomass,biomass cogen,2055,OC,0.000761882
MT,industrial fuel use,coal,coal,2005,CO2,0.022413751
MT,industrial fuel use,coal,coal,2010,CO2,0.023247485
MT,industrial fuel use,coal,coal,2015,CO2,0.023542577
MT,industrial fuel use,coal,coal,2020,CO2,0.022100946
MT,industrial fuel use,coal,coal,2025,CO2,0.022682182
MT,industrial fuel use,coal,coal,2030,CO2,0.023544891
MT,industrial fuel use,coal,coal,2035,CO2,0.024022124
MT,industrial fuel use,coal,coal,2040,CO2,0.024371859
MT,industrial fuel use,coal,coal,2045,CO2,0.024626877
MT,industrial fuel use,coal,coal,2050,CO2,0.024861999
MT,industrial fuel use,coal,coal,2055,CO2,0.025047846
MT,industrial fuel use,coal,coal cogen,2005,CO2,0.022413751
MT,industrial fuel use,coal,coal cogen,2010,CO2,0.023247485
MT,industrial fuel use,coal,coal cogen,2015,CO2,0.023542577
MT,industrial fuel use,coal,coal cogen,2020,CO2,0.022100946
MT,industrial fuel use,coal,coal cogen,2025,CO2,0.022682182
MT,industrial fuel use,coal,coal cogen,2030,CO2,0.023544891
MT,industrial fuel use,coal,coal cogen,2035,CO2,0.024022124
MT,industrial fuel use,coal,coal cogen,2040,CO2,0.024371859
MT,industrial fuel use,coal,coal cogen,2045,CO2,0.024626877
MT,industrial fuel use,coal,coal cogen,2050,CO2,0.024861999
MT,industrial fuel use,coal,coal cogen,2055,CO2,0.025047846
MT,industrial fuel use,gas,gas,2005,CO2,0.010100215
MT,industrial fuel use,gas,gas,2010,CO2,0.008735772
MT,industrial fuel use,gas,gas,2015,CO2,0.008975567
MT,industrial fuel use,gas,gas,2020,CO2,0.009141549
MT,industrial fuel use,gas,gas,2025,CO2,0.009319403
MT,industrial fuel use,gas,gas,2030,CO2,0.009661635
MT,industrial fuel use,gas,gas,2035,CO2,0.009858394
MT,industrial fuel use,gas,gas,2040,CO2,0.010090146
MT,industrial fuel use,gas,gas,2045,CO2,0.010177486
MT,industrial fuel use,gas,gas,2050,CO2,0.010210503
MT,industrial fuel use,gas,gas,2055,CO2,0.010168744
MT,industrial fuel use,gas,gas cogen,2005,CO2,0.010100215
MT,industrial fuel use,gas,gas cogen,2010,CO2,0.008735772
MT,industrial fuel use,gas,gas cogen,2015,CO2,0.008975567
MT,industrial fuel use,gas,gas cogen,2020,CO2,0.009141549
MT,industrial fuel use,gas,gas cogen,2025,CO2,0.009319403
MT,industrial fuel use,gas,gas cogen,2030,CO2,0.009661635
MT,industrial fuel use,gas,gas cogen,2035,CO2,0.009858394
MT,industrial fuel use,gas,gas cogen,2040,CO2,0.010090146
MT,industrial fuel use,gas,gas cogen,2045,CO2,0.010177486
MT,industrial fuel use,gas,gas cogen,2050,CO2,0.010210503
MT,industrial fuel use,gas,gas cogen,2055,CO2,0.010168744
MT,industrial fuel use,liquid fuels,liquid fuels,2005,CO2,0.010479635
MT,industrial fuel use,liquid fuels,liquid fuels,2010,CO2,0.008057126
MT,industrial fuel use,liquid fuels,liquid fuels,2015,CO2,0.009803119
MT,industrial fuel use,liquid fuels,liquid fuels,2020,CO2,0.008852648
MT,industrial fuel use,liquid fuels,liquid fuels,2025,CO2,0.008747973
MT,industrial fuel use,liquid fuels,liquid fuels,2030,CO2,0.009364278
MT,industrial fuel use,liquid fuels,liquid fuels,2035,CO2,0.009051173
MT,industrial fuel use,liquid fuels,liquid fuels,2040,CO2,0.009239591
MT,industrial fuel use,liquid fuels,liquid fuels,2045,CO2,0.008436274
MT,industrial fuel use,liquid fuels,liquid fuels,2050,CO2,0.008581178
MT,industrial fuel use,liquid fuels,liquid fuels,2055,CO2,0.009028672
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2005,CO2,0.010479635
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2010,CO2,0.008057126
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2015,CO2,0.009803119
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2020,CO2,0.008852648
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2025,CO2,0.008747973
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2030,CO2,0.009364278
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2035,CO2,0.009051173
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2040,CO2,0.009239591
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2045,CO2,0.008436274
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2050,CO2,0.008581178
MT,industrial fuel use,liquid fuels,liquid fuels cogen,2055,CO2,0.009028672
MT,industrial fuel use,biomass,biomass,2005,CO2,0
MT,industrial fuel use,biomass,biomass,2010,CO2,0
MT,industrial fuel use,biomass,biomass,2015,CO2,3.77E-05
MT,industrial fuel use,biomass,biomass,2020,CO2,0.000105651
MT,industrial fuel use,biomass,biomass,2025,CO2,0.000104916
MT,industrial fuel use,biomass,biomass,2030,CO2,0.000123232
MT,industrial fuel use,biomass,biomass,2035,CO2,0.000110634
MT,industrial fuel use,biomass,biomass,2040,CO2,0.000114428
MT,industrial fuel use,biomass,biomass,2045,CO2,0.00011092
MT,industrial fuel use,biomass,biomass,2050,CO2,0.00011344
MT,industrial fuel use,biomass,biomass,2055,CO2,0.000118348
MT,industrial fuel use,biomass,biomass cogen,2005,CO2,0
MT,industrial fuel use,biomass,biomass cogen,2010,CO2,0
MT,industrial fuel use,biomass,biomass cogen,2015,CO2,3.77E-05
MT,industrial fuel use,biomass,biomass cogen,2020,CO2,0.000105651
MT,industrial fuel use,biomass,biomass cogen,2025,CO2,0.000104916
MT,industrial fuel use,biomass,biomass cogen,2030,CO2,0.000123232
MT,industrial fuel use,biomass,biomass cogen,2035,CO2,0.000110634
MT,industrial fuel use,biomass,biomass cogen,2040,CO2,0.000114428
MT,industrial fuel use,biomass,biomass cogen,2045,CO2,0.00011092
MT,industrial fuel use,biomass,biomass cogen,2050,CO2,0.00011344
MT,industrial fuel use,biomass,biomass cogen,2055,CO2,0.000118348
NC,industrial fuel use,coal,coal,2005,NOx,0.261565752
NC,industrial fuel use,coal,coal,2010,NOx,0.24128762
NC,industrial fuel use,coal,coal,2015,NOx,0.247879608
NC,industrial fuel use,coal,coal,2020,NOx,0.234312556
NC,industrial fuel use,coal,coal,2025,NOx,0.240398293
NC,industrial fuel use,coal,coal,2030,NOx,0.246677964
NC,industrial fuel use,coal,coal,2035,NOx,0.250299201
NC,industrial fuel use,coal,coal,2040,NOx,0.253554811
NC,industrial fuel use,coal,coal,2045,NOx,0.255578056
NC,industrial fuel use,coal,coal,2050,NOx,0.258549854
NC,industrial fuel use,coal,coal,2055,NOx,0.26014596
NC,industrial fuel use,coal,coal cogen,2005,NOx,0.261565752
NC,industrial fuel use,coal,coal cogen,2010,NOx,0.24128762
NC,industrial fuel use,coal,coal cogen,2015,NOx,0.247879608
NC,industrial fuel use,coal,coal cogen,2020,NOx,0.234312556
NC,industrial fuel use,coal,coal cogen,2025,NOx,0.240398293
NC,industrial fuel use,coal,coal cogen,2030,NOx,0.246677964
NC,industrial fuel use,coal,coal cogen,2035,NOx,0.250299201
NC,industrial fuel use,coal,coal cogen,2040,NOx,0.253554811
NC,industrial fuel use,coal,coal cogen,2045,NOx,0.255578056
NC,industrial fuel use,coal,coal cogen,2050,NOx,0.258549854
NC,industrial fuel use,coal,coal cogen,2055,NOx,0.26014596
NC,industrial fuel use,gas,gas,2005,NOx,0.080919016
NC,industrial fuel use,gas,gas,2010,NOx,0.044952568
NC,industrial fuel use,gas,gas,2015,NOx,0.037239142
NC,industrial fuel use,gas,gas,2020,NOx,0.040745965
NC,industrial fuel use,gas,gas,2025,NOx,0.042574105
NC,industrial fuel use,gas,gas,2030,NOx,0.045347383
NC,industrial fuel use,gas,gas,2035,NOx,0.048574619
NC,industrial fuel use,gas,gas,2040,NOx,0.050422899
NC,industrial fuel use,gas,gas,2045,NOx,0.050680722
NC,industrial fuel use,gas,gas,2050,NOx,0.0517343
NC,industrial fuel use,gas,gas,2055,NOx,0.052443137
NC,industrial fuel use,gas,gas cogen,2005,NOx,0.080919016
NC,industrial fuel use,gas,gas cogen,2010,NOx,0.044952568
NC,industrial fuel use,gas,gas cogen,2015,NOx,0.037239142
NC,industrial fuel use,gas,gas cogen,2020,NOx,0.040745965
NC,industrial fuel use,gas,gas cogen,2025,NOx,0.042574105
NC,industrial fuel use,gas,gas cogen,2030,NOx,0.045347383
NC,industrial fuel use,gas,gas cogen,2035,NOx,0.048574619
NC,industrial fuel use,gas,gas cogen,2040,NOx,0.050422899
NC,industrial fuel use,gas,gas cogen,2045,NOx,0.050680722
NC,industrial fuel use,gas,gas cogen,2050,NOx,0.0517343
NC,industrial fuel use,gas,gas cogen,2055,NOx,0.052443137
NC,industrial fuel use,liquid fuels,liquid fuels,2005,NOx,0.106478279
NC,industrial fuel use,liquid fuels,liquid fuels,2010,NOx,0.084533941
NC,industrial fuel use,liquid fuels,liquid fuels,2015,NOx,0.122125747
NC,industrial fuel use,liquid fuels,liquid fuels,2020,NOx,0.099602575
NC,industrial fuel use,liquid fuels,liquid fuels,2025,NOx,0.099883863
NC,industrial fuel use,liquid fuels,liquid fuels,2030,NOx,0.103820578
NC,industrial fuel use,liquid fuels,liquid fuels,2035,NOx,0.110247378
NC,industrial fuel use,liquid fuels,liquid fuels,2040,NOx,0.118612445
NC,industrial fuel use,liquid fuels,liquid fuels,2045,NOx,0.113739208
NC,industrial fuel use,liquid fuels,liquid fuels,2050,NOx,0.119924426
NC,industrial fuel use,liquid fuels,liquid fuels,2055,NOx,0.142152341
