# File: UCD_trn_data_SSP1.csv,,,,,,,,,,,,,,
# Title: SSP1 UCD transportation database,,,,,,,,,,,,,,
# Units: varies,,,,,,,,,,,,,,
# Description: UC Davis transportation database,,,,,,,,,,,,,,
# Source: Unknown,,,,,,,,,,,,,,
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2020,2035,2050,2065,2080,2095
Japan,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,load factor,pers/veh,1.5381,1.5381,1.5381,1.5381,1.5381,1.5381,1.5381
Japan,Passenger,Rail,All,Liquids,Liquids,load factor,pers/veh,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089
Japan,Passenger,Rail,All,Electric,Electricity,load factor,pers/veh,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089
Japan,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,load factor,pers/veh,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089
Japan,Passenger,Rail,All,Tech-Adv-Electric,Electricity,load factor,pers/veh,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089
Japan,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,274.746,274.746,274.746,274.746,274.746,274.746,274.746
Japan,Freight,Rail,All,Electric,Electricity,load factor,tonnes/veh,274.746,274.746,274.746,274.746,274.746,274.746,274.746
Japan,Freight,Rail,All,Tech-Adv-Liquid,Liquids,load factor,tonnes/veh,274.746,274.746,274.746,274.746,274.746,274.746,274.746
Japan,Freight,Rail,All,Tech-Adv-Electric,Electricity,load factor,tonnes/veh,274.746,274.746,274.746,274.746,274.746,274.746,274.746
Japan,Freight,Ship Domestic,All,Liquids,Liquids,load factor,tonnes/veh,1000,1000,1000,1000,1000,1000,1000
Japan,Freight,Ship International,All,Liquids,Liquids,load factor,tonnes/veh,20000,20000,20000,20000,20000,20000,20000
Japan,Freight,Truck,Truck (0-1t),Liquids,Liquids,load factor,tonnes/veh,0.265,0.265,0.265,0.265,0.265,0.265,0.265
Japan,Freight,Truck,Truck (0-1t),NG,Natural Gas,load factor,tonnes/veh,0.265,0.265,0.265,0.265,0.265,0.265,0.265
Japan,Freight,Truck,Truck (1-6t),Liquids,Liquids,load factor,tonnes/veh,3.817,3.817,3.817,3.817,3.817,3.817,3.817
Japan,Freight,Truck,Truck (1-6t),NG,Natural Gas,load factor,tonnes/veh,3.817,3.817,3.817,3.817,3.817,3.817,3.817
Korea,Passenger,Air Domestic,All,Liquids,Liquids,load factor,pers/veh,122.325,131.8275,138.9206,143.1471,143.1471,143.1471,143.1471
Korea,Passenger,Air International,All,Liquids,Liquids,load factor,pers/veh,223.95,241.347,254.333,262.0707,262.0707,262.0707,262.0707
Korea,Passenger,Bus,All,Liquids,Liquids,load factor,pers/veh,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772
Korea,Passenger,Bus,All,NG,Natural Gas,load factor,pers/veh,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772
Korea,Passenger,HSR,All,Electric,Electricity,load factor,pers/veh,155.6605,155.6605,155.6605,155.6605,155.6605,155.6605,155.6605
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,load factor,pers/veh,1.1,1.1,1.1,1.1,1.1,1.1,1.1
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,load factor,pers/veh,1.1,1.1,1.1,1.1,1.1,1.1,1.1
Korea,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Compact Car,Liquids,Liquids,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Compact Car,NG,Natural Gas,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Compact Car,BEV,Electricity,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Large Car,Liquids,Liquids,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Large Car,NG,Natural Gas,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Large Car,BEV,Electricity,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,load factor,pers/veh,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619,1.4619
Korea,Passenger,Rail,All,Liquids,Liquids,load factor,pers/veh,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089
Korea,Passenger,Rail,All,Electric,Electricity,load factor,pers/veh,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089
Korea,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,load factor,pers/veh,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089
Korea,Passenger,Rail,All,Tech-Adv-Electric,Electricity,load factor,pers/veh,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089,320.7089
Korea,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,274.746,274.746,274.746,274.746,274.746,274.746,274.746
Korea,Freight,Rail,All,Electric,Electricity,load factor,tonnes/veh,274.746,274.746,274.746,274.746,274.746,274.746,274.746
Korea,Freight,Rail,All,Tech-Adv-Liquid,Liquids,load factor,tonnes/veh,274.746,274.746,274.746,274.746,274.746,274.746,274.746
Korea,Freight,Rail,All,Tech-Adv-Electric,Electricity,load factor,tonnes/veh,274.746,274.746,274.746,274.746,274.746,274.746,274.746
Korea,Freight,Ship Domestic,All,Liquids,Liquids,load factor,tonnes/veh,1000,1000,1000,1000,1000,1000,1000
Korea,Freight,Ship International,All,Liquids,Liquids,load factor,tonnes/veh,20000,20000,20000,20000,20000,20000,20000
Korea,Freight,Truck,Truck,Liquids,Liquids,load factor,tonnes/veh,0.69,0.69,0.69,0.69,0.69,0.69,0.69
Korea,Freight,Truck,Truck,NG,Natural Gas,load factor,tonnes/veh,0.69,0.69,0.69,0.69,0.69,0.69,0.69
Latin America,Passenger,Air Domestic,All,Liquids,Liquids,load factor,pers/veh,113.6955,122.5277,129.1204,133.0487,133.0487,133.0487,133.0487
Latin America,Passenger,Air International,All,Liquids,Liquids,load factor,pers/veh,204.0667,219.9191,231.7521,238.8028,238.8028,238.8028,238.8028
Latin America,Passenger,Bus,All,Liquids,Liquids,load factor,pers/veh,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502
Latin America,Passenger,Bus,All,NG,Natural Gas,load factor,pers/veh,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502
Latin America,Passenger,HSR,All,Electric,Electricity,load factor,pers/veh,149.4722,149.4722,149.4722,149.4722,149.4722,149.4722,149.4722
Latin America,Passenger,LDV_2W,Moped,Liquids,Liquids,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Latin America,Passenger,LDV_2W,Moped,BEV,Electricity,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Latin America,Passenger,LDV_4W,Mini Car,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Mini Car,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Mini Car,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Compact Car,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Compact Car,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Compact Car,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Latin America,Passenger,Rail,All,Liquids,Liquids,load factor,pers/veh,250,250,250,250,250,250,250
Latin America,Passenger,Rail,All,Electric,Electricity,load factor,pers/veh,250,250,250,250,250,250,250
Latin America,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,load factor,pers/veh,250,250,250,250,250,250,250
Latin America,Passenger,Rail,All,Tech-Adv-Electric,Electricity,load factor,pers/veh,250,250,250,250,250,250,250
Latin America,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000
Latin America,Freight,Rail,All,Electric,Electricity,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000
Latin America,Freight,Rail,All,Tech-Adv-Liquid,Liquids,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000
Latin America,Freight,Rail,All,Tech-Adv-Electric,Electricity,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000
Latin America,Freight,Ship Domestic,All,Liquids,Liquids,load factor,tonnes/veh,1000,1000,1000,1000,1000,1000,1000
Latin America,Freight,Ship International,All,Liquids,Liquids,load factor,tonnes/veh,20000,20000,20000,20000,20000,20000,20000
Latin America,Freight,Truck,Truck (0-1t),Liquids,Liquids,load factor,tonnes/veh,1.225,1.225,1.225,1.225,1.225,1.225,1.225
Latin America,Freight,Truck,Truck (0-1t),NG,Natural Gas,load factor,tonnes/veh,1.225,1.225,1.225,1.225,1.225,1.225,1.225
Latin America,Freight,Truck,Truck (6-15t),Liquids,Liquids,load factor,tonnes/veh,4.725,4.725,4.725,4.725,4.725,4.725,4.725
Latin America,Freight,Truck,Truck (6-15t),NG,Natural Gas,load factor,tonnes/veh,4.725,4.725,4.725,4.725,4.725,4.725,4.725
Latin America,Freight,Truck,Truck (>15t),Liquids,Liquids,load factor,tonnes/veh,8.1,8.1,8.1,8.1,8.1,8.1,8.1
Latin America,Freight,Truck,Truck (>15t),NG,Natural Gas,load factor,tonnes/veh,8.1,8.1,8.1,8.1,8.1,8.1,8.1
Middle East,Passenger,Air Domestic,All,Liquids,Liquids,load factor,pers/veh,138.0638,148.789,156.7947,161.565,161.565,161.565,161.565
Middle East,Passenger,Air International,All,Liquids,Liquids,load factor,pers/veh,226.2536,243.8296,256.9491,264.7664,264.7664,264.7664,264.7664
Middle East,Passenger,Bus,All,Liquids,Liquids,load factor,pers/veh,25,25,25,25,25,25,25
Middle East,Passenger,Bus,All,NG,Natural Gas,load factor,pers/veh,25,25,25,25,25,25,25
Middle East,Passenger,HSR,All,Electric,Electricity,load factor,pers/veh,155.6605,155.6605,155.6605,155.6605,155.6605,155.6605,155.6605
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Middle East,Passenger,LDV_4W,Mini Car,Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Mini Car,NG,Natural Gas,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Mini Car,BEV,Electricity,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Compact Car,Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Compact Car,NG,Natural Gas,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Compact Car,BEV,Electricity,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Middle East,Passenger,Rail,All,Liquids,Liquids,load factor,pers/veh,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097
Middle East,Passenger,Rail,All,Electric,Electricity,load factor,pers/veh,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097
Middle East,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,load factor,pers/veh,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097
Middle East,Passenger,Rail,All,Tech-Adv-Electric,Electricity,load factor,pers/veh,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097
Middle East,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Middle East,Freight,Rail,All,Electric,Electricity,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Middle East,Freight,Rail,All,Tech-Adv-Liquid,Liquids,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Middle East,Freight,Rail,All,Tech-Adv-Electric,Electricity,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Middle East,Freight,Ship Domestic,All,Liquids,Liquids,load factor,tonnes/veh,1000,1000,1000,1000,1000,1000,1000
Middle East,Freight,Ship International,All,Liquids,Liquids,load factor,tonnes/veh,20000,20000,20000,20000,20000,20000,20000
Middle East,Freight,Truck,Truck (0-2t),Liquids,Liquids,load factor,tonnes/veh,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Middle East,Freight,Truck,Truck (0-2t),NG,Natural Gas,load factor,tonnes/veh,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Middle East,Freight,Truck,Truck (2-5t),Liquids,Liquids,load factor,tonnes/veh,1.125,1.125,1.125,1.125,1.125,1.125,1.125
Middle East,Freight,Truck,Truck (2-5t),NG,Natural Gas,load factor,tonnes/veh,1.125,1.125,1.125,1.125,1.125,1.125,1.125
Middle East,Freight,Truck,Truck (5-9t),Liquids,Liquids,load factor,tonnes/veh,3.038,3.038,3.038,3.038,3.038,3.038,3.038
Middle East,Freight,Truck,Truck (5-9t),NG,Natural Gas,load factor,tonnes/veh,3.038,3.038,3.038,3.038,3.038,3.038,3.038
Middle East,Freight,Truck,Truck (9-16t),Liquids,Liquids,load factor,tonnes/veh,6,6,6,6,6,6,6
Middle East,Freight,Truck,Truck (9-16t),NG,Natural Gas,load factor,tonnes/veh,6,6,6,6,6,6,6
Southeast Asia,Passenger,Air Domestic,All,Liquids,Liquids,load factor,pers/veh,113.6955,122.5277,129.1204,133.0487,133.0487,133.0487,133.0487
Southeast Asia,Passenger,Air International,All,Liquids,Liquids,load factor,pers/veh,204.0667,219.9191,231.7521,238.8028,238.8028,238.8028,238.8028
Southeast Asia,Passenger,Bus,All,Liquids,Liquids,load factor,pers/veh,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878
Southeast Asia,Passenger,Bus,All,NG,Natural Gas,load factor,pers/veh,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878,47.4878
Southeast Asia,Passenger,HSR,All,Electric,Electricity,load factor,pers/veh,155.6605,155.6605,155.6605,155.6605,155.6605,155.6605,155.6605
Southeast Asia,Passenger,LDV_2W,Moped,Liquids,Liquids,load factor,pers/veh,1.4,1.4,1.4,1.4,1.4,1.4,1.4
Southeast Asia,Passenger,LDV_2W,Moped,BEV,Electricity,load factor,pers/veh,1.4,1.4,1.4,1.4,1.4,1.4,1.4
Southeast Asia,Passenger,LDV_2W,Scooter,Liquids,Liquids,load factor,pers/veh,1.4,1.4,1.4,1.4,1.4,1.4,1.4
Southeast Asia,Passenger,LDV_2W,Scooter,BEV,Electricity,load factor,pers/veh,1.4,1.4,1.4,1.4,1.4,1.4,1.4
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,load factor,pers/veh,1.4,1.4,1.4,1.4,1.4,1.4,1.4
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,load factor,pers/veh,1.4,1.4,1.4,1.4,1.4,1.4,1.4
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,load factor,pers/veh,1.88,1.88,1.88,1.88,1.88,1.88,1.88
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,load factor,pers/veh,1.88,1.88,1.88,1.88,1.88,1.88,1.88
Southeast Asia,Passenger,LDV_4W,Mini Car,Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Mini Car,NG,Natural Gas,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Mini Car,BEV,Electricity,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Compact Car,Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Compact Car,NG,Natural Gas,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Compact Car,BEV,Electricity,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,load factor,pers/veh,2.5,2.3333,2.1667,2,2,2,2
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,load factor,pers/veh,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,load factor,pers/veh,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,load factor,pers/veh,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,load factor,pers/veh,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,load factor,pers/veh,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Southeast Asia,Passenger,Rail,All,Liquids,Liquids,load factor,pers/veh,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097
Southeast Asia,Passenger,Rail,All,Electric,Electricity,load factor,pers/veh,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097
Southeast Asia,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,load factor,pers/veh,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097
Southeast Asia,Passenger,Rail,All,Tech-Adv-Electric,Electricity,load factor,pers/veh,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097,1152.0097
Southeast Asia,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Southeast Asia,Freight,Rail,All,Electric,Electricity,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Southeast Asia,Freight,Rail,All,Tech-Adv-Liquid,Liquids,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Southeast Asia,Freight,Rail,All,Tech-Adv-Electric,Electricity,load factor,tonnes/veh,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082,1518.082
Southeast Asia,Freight,Ship Domestic,All,Liquids,Liquids,load factor,tonnes/veh,1000,1000,1000,1000,1000,1000,1000
Southeast Asia,Freight,Ship International,All,Liquids,Liquids,load factor,tonnes/veh,20000,20000,20000,20000,20000,20000,20000
