# File: Andrew_cement_emissions.csv
# Title: Andrew historical cement production (2025)
# Units: kt CO2 cement emissions
# Description: Historical CO2 emissions from cement production 1880 - 2024 by country
# Source: 1. 0.GCP-CEM from https://zenodo.org/records/14931651 documented here https://essd.copernicus.org/articles/11/1675/2019/
# Column types: cccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
ISO,UN code,Name,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
TKM,795,TURKMENISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,12.51,16.19,17.33,18.27,14.33,18.69,23.74,31.1,29,30.29,30.29,30.88,30.92,,,,9.654,18.23,25.8,35.53,43.1,56.69,66.97,76.29,86.47,103,122.1,135.2,157.4,181.6,211.8,248.9,278.4,314.2,334.9,356.9,398.4,440.8,467.6,483.5,496.8,527.6,558.3,583.2,615.1,649.8,692,690.8,692.8,678.7,644.6,642.1,644.7,618.9,632.9,634.2,628.5,639.5,640.1,639.6,633.5,607.9,571.8,447.2,446.7,284,177.1,182.5,181.9,181.7,181.5,181.3,180.6,179.8,179,217.8,256.3,359.4,362.2,391.5,419.9,438.9,737.6,893.8,1013,1107,1259,1336,1374,1030,915.9,725.1,763.2,801.4,801.4,801.4
TCA,796,TURKS AND CAICOS ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,798,TUVALU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGA,800,UGANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10.9,21.81,25.44,29.07,43.61,50.88,39.98,36.34,32.71,29.07,25.44,36.34,65.42,58.15,69.05,76.32,87.22,94.49,100.4,81.33,66.25,72.19,44.05,40.07,36.19,35.65,22.34,3.143,3.093,6.089,8.985,8.838,8.69,5.695,2.798,5.499,5.4,9.735,17.69,17.36,17.02,12.02,27.8,80.11,90.99,98.57,104.2,107.8,123.7,141.8,138.7,149.2,164,163,145.2,185.5,200.5,323.3,394.6,428.3,358,392.7,348.6,373,375.5,382.4,459.4,559,688.7,658,658,658
UKR,804,UKRAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7,191.8,265.5,284.8,287.6,220.9,284.8,357.6,465,435.1,454.6,454.3,462.8,463,,,,144.1,271.9,384.5,529.1,641.3,842.8,995,1133,1283,1527,1809,2001,2327,2684,3127,3672,4105,4629,4930,5249,5855,6474,6863,7090,7280,7726,8076,8331,8678,9055,9522,9616,9754,9668,9291,9367,9446,9109,9358,9422,9382,9612,9689,9749,9725,9401,8918,8679,6398,4991,3408,2161,2415,2788,2535,2261,2475,2817,3612,4264,4785,5484,6164,6294,2590,2882,3901,3281,3397,3299,3278,3627,3557,3716,3961,4065,4339,2926,2926,2926
ARE,784,UNITED ARAB EMIRATES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.93,97.75,610.6,623.9,842.1,840.5,1083,1005,1946,2038,1327,1498,1584,1630,1565,1661,1811,1899,2365,2789,2817,2456,3293,3282,2822,2789,3163,3572,3970,4358,5607,6772,9182,7905,7460,6603,6144,6321,8280,8280,6826,7028,6947,6503,6018,6058,6139,6139,6139
GBR,826,UNITED KINGDOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173,2355,2526,2958,2137,2210,2609,2991,3311,3609,3903,,,3587,3645,3500,2290,2035,3304,3496,4278,4630,4899,5135,5593,5633,6007,6287,6411,6007,5858,6320,6673,7105,7043,6949,8384,8384,8290,8686,8835,8610,8432,8749,8922,9884,8798,8356,7809,7650,7881,7992,7334,6305,6423,6639,6680,6612,6650,7096,8188,8358,7295,5994,5456,5525,6368,6285,6416,6710,6838,6531,6332,5844,5988,5868,5977,5941,5893,6117,5205,3721,3792,4097,3724,4029,4215,4393,4553,4410,4364,4448,3900,4215,4045,3615,3615
TZA,834,UNITED REPUBLIC OF TANZANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.37,72.69,76.15,83.59,83.59,87.22,116.3,156.3,145.4,131,118.6,124.3,108.7,131.9,140.9,179.6,180.7,188.4,163.2,132.2,130.5,128.8,80.61,223.3,221.7,221.3,221,220.7,128.5,242.8,295.3,252.2,315.5,337.3,336.8,362.4,411.5,473.9,509.7,541.3,537.8,631.1,675.4,747.5,891.5,921.4,986.9,913.2,1088,1215,1577,1627,1728,2524,2517,2531,2944,2944,2944
USA,840,UNITED STATES OF AMERICA,0.1723,0.2078,0.2702,0.3483,0.3325,0.345,0.3741,0.5564,0.5406,0.5819,0.665,0.6836,0.7281,0.6652,0.6952,0.7258,0.7909,0.9136,1.007,1.29,1.395,1.666,2.158,2.548,2.749,3.512,4.497,4.63,4.713,5.951,6.954,7.117,7.46,8.322,7.972,7.762,8.268,8.369,6.405,7.282,8.93,8.819,10.27,12.31,13.38,14210,14510,15070,15420,15000,14290,10810,6656,5587,6900,6684,9950,10370,9239,10790,11550,14520,16090,12040,8032,9114,14650,16650,18420,18790,20120,22040,22260,23520,24130,26580,28390,27010,27760,30230,28800,28700,29880,31440,33030,33290,34570,33590,35320,35700,34920,35510,36520,36920,36810,30460,32370,33980,35620,35940,32920,31960,28440,30440,32910,31710,32850,32980,33250,33260,33480,32740,32990,34840,36310,37080,37310,38560,39460,40240,41450,41610,43160,43350,45890,46190,46850,45510,41420,29610,31450,32210,35270,36370,39440,39910,39440,40320,38970,40900,40690,41310,41880,39710,38100
URY,858,URUGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.32,65.42,50.88,50.88,54.51,72.69,76.32,87.22,83.59,87.22,72.69,65.42,94.49,109,134.5,138.1,141.7,141.8,149,149,149,145.4,145.4,130.8,167.3,207.2,214.4,207.2,203.5,192.6,185.2,167.3,199.9,207.2,232.6,207.2,254.4,228.8,247.1,225.3,229,254.6,268.9,316.2,333.3,335.9,334.9,333.8,393.6,360.3,320,194.9,159,151.3,161.3,192.5,205.8,264.3,235.7,235,234.2,233.5,329.1,278.4,316.8,360,400.7,361.4,319.6,460.5,450.9,470.4,276,274.2,275.8,273.2,270.3,460.8,360.3,417.1,353.2,335.3,330.4,359.1,295.4,325.3,323.3,293.4,328.5,358.3,358.3,358.3,358.3
UZB,860,UZBEKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.09,66.9,86.55,92.65,97.66,76.6,99.91,126.9,166.2,155,161.9,161.9,165.1,165.3,,,,51.61,97.46,137.9,189.9,230.4,303.1,358,407.8,462.3,550.7,652.8,722.8,841.2,970.9,1132,1330,1488,1680,1790,1908,2130,2356,2500,2585,2656,2820,2934,3010,3118,3235,3381,3351,3335,3242,3055,3019,3005,2860,2898,2876,2823,2843,2816,2783,2726,2585,2557,2496,2372,2103,1546,1434,1503,1593,1499,1483,1683,1694,1794,2134,2268,2350,2556,2829,2907,2926,2794,2793,2971,3106,3101,3167,3613,3815,4011,3848,4483,3405,3405,3405
VUT,548,VANUATU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEN,862,VENEZUELA,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,18.17,21.81,18.18,43.61,43.61,58.15,61.76,54.51,58.15,58.14,61.78,72.67,105.4,141.8,247.1,305.3,414.3,487,599.6,632.4,715.9,865,799.5,926.8,734.1,748.7,759.6,781.4,915.9,1043,1043,1112,1207,1058,1308,1385,1475,1686,1726,1730,1743,1542,1678,1942,2358,2365,2628,2141,2297,2536,2745,2908,2941,2132,2465,2978,3085,3195,3224,3560,3495,3755,3769,3893,3926,3947,3156,3450,2226,2565,4893,3525,3506,3467,3076,3344,3419,3490,3161,3269,2305,2154,800.2,597.2,557.4,995.3,1035,1035,1035
VNM,704,VIET NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.95,90.86,83.59,76.32,83.59,54.51,58.15,54.51,72.69,116.3,130.8,152.6,138.1,149,87.22,61.78,0,3.634,18.17,18.27,47.25,76.32,72.87,105.4,112.7,145.4,127.2,149,98.13,79.85,149,189,199.9,225.3,229,243.5,356.2,468.8,436.2,461.6,316.2,367.1,388.9,376.2,244.8,372.5,338.6,336.9,356.5,403.9,401.9,344.3,301,254.8,373.3,429.4,505.2,593.7,696.5,756,883.5,895.3,1117,1334,1769,1847,2056,2536,2850,3451,4168,4464,5628,6574,8274,9366,10300,11980,12260,14060,15360,19240,23770,28220,28120,30320,32690,34300,36820,42740,49640,56540,60070,62070,55980,52350,52350
WLF,876,WALLIS AND FUTUNA ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,887,YEMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.269,29.07,29.07,29.02,28.96,32.52,43.27,39.59,39.51,114.7,415,674.9,677.1,562,365.6,311.8,335.9,397.4,406.5,381.2,379.8,378.4,512.7,482.7,577.7,559.7,675.1,647.6,682.6,705.4,688.1,682.2,675.5,634,731.4,885.7,881.3,772.5,1156,1130,1329,1288,1022,565.4,775.5,759.3,767.4,686.6,727,787.6,787.6,787.6
ZMB,894,ZAMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.05,28.03,41.47,53.85,66.13,81.96,97.36,113.4,135.4,100.4,102.2,75.67,69.9,67.66,76.32,109,109,148.9,167,163.5,87.22,232.4,239.9,203.4,218.1,221.7,186.8,191.8,59.69,93.79,75.44,67.76,70.28,69.42,107.7,138.6,143.2,160,170.7,159.1,179.4,150.4,142,143,114.3,127.1,141.6,156,142.3,121.5,153.6,86.58,92.25,139.8,155.2,172.4,215.9,209.1,215.4,338.9,434.6,459,611.8,704.5,736.2,697.5,775,856.4,1066,961,1084,1059,880.4,880.4,880.4
ZWE,716,ZIMBABWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.71,32.71,36.34,36.34,39.98,43.53,49.74,73.43,94.93,116.4,144.6,169.8,197.6,230,173.6,175.2,127.4,116.3,111.8,123.7,123.5,123.6,0,167.2,189,236.2,276.1,308.9,334.4,374.3,330.7,262.3,238,196.5,187.4,219.5,271,261.1,261.2,287.4,306.3,324.6,345.7,325.6,299.8,287.4,354.6,368.4,408.7,436.6,394.4,406.8,446.8,446.1,404.9,404.3,322.2,240.7,159.8,198.9,237.8,274.8,154.9,153.9,269.6,308.5,382.5,565.9,463.2,496,585.1,461.1,468.9,558,472.7,496,542.5,387.5,387.5,387.5
