# File: UCS_Database.csv
# Title: UCS EW3 Energy Water Database
# Units: Specified in column headers
# Source: http://www.ucsusa.org/clean-energy/energy-water-use/ucs-power-plant-database#.WdeR91tSyCg
# Comments: Includes general plant characteristics, locational information, electricity production, water use data.
Plant Code,Plant Name,State,Plant-Generator Code,Parent Company,Technology Code,Requires cooling?,Cooling Technology,Fuel,Latitude,Longitude,Water Basin (8-digit HUC),Water Resource Region,First Year of Operation,Nameplate Capacity (MW),Estimated Generation (MWh),Estimated Capacity Factor,Reported Water Source (Name),Reported Water Source (Type),Reported  Withdrawal (million gallons/yr),Reported  Consumption (million gallons/yr),Calculated Withdrawal (million gallons/yr),Calculated Withdrawal MIN (million gallons/yr),Calculated Withdrawal MAX (million gallons/yr),Calculated Consumption (million gallons/yr),Calculated Consumption MIN (million gallons/yr),Calculated Consumption MAX (million gallons/yr)
50244,Canton North Carolina,NC,50244-GEN8,Rank Group Limited,CL-OT-ST,Yes,Once-Through,Coal,35.535,-82.8411,6010106,Tennessee,1937,7.5,54172,82%,Pigeon River,Surface Water,0,0,"1,969","1,083","2,709",14,5,17
50244,Canton North Carolina,NC,50244-GEN9,Rank Group Limited,CL-OT-ST,Yes,Once-Through,Coal,35.535,-82.8411,6010106,Tennessee,1941,7.5,53764,82%,Pigeon River,Surface Water,0,0,"1,954","1,075","2,688",13,5,17
50244,Canton North Carolina,NC,50244-GN10,Rank Group Limited,CL-OT-ST,Yes,Once-Through,Coal,35.535,-82.8411,6010106,Tennessee,1946,7.5,55048,84%,Pigeon River,Surface Water,0,0,"2,001","1,101","2,752",14,6,17
50244,Canton North Carolina,NC,50244-GN11,Rank Group Limited,CL-OT-ST,Yes,Once-Through,Coal,35.535,-82.8411,6010106,Tennessee,1949,7.5,50639,77%,Pigeon River,Surface Water,0,0,"1,841","1,013","2,532",13,5,16
50244,Canton North Carolina,NC,50244-GN12,Rank Group Limited,CL-OT-ST,Yes,Once-Through,Coal,35.535,-82.8411,6010106,Tennessee,1952,10,70197,80%,Pigeon River,Surface Water,0,0,"2,552","1,404","3,510",18,7,22
50244,Canton North Carolina,NC,50244-GN13,Rank Group Limited,CL-OT-ST,Yes,Once-Through,Coal,35.535,-82.8411,6010106,Tennessee,1979,12.5,87978,80%,Pigeon River,Surface Water,0,0,"3,198","1,760","4,399",22,9,28
50245,International Paper Courtland Mill,AL,50245-ABB,International Paper Company,"BP, BG-RC-ST",Yes,Recirculating,Biomass,32.4364,-86.4678,3150201,South Atlantic Gulf,1991,61.2,393748,73%,Tennessee River,Surface Water,0,0,346,197,575,218,189,380
50245,International Paper Courtland Mill,AL,50245-GT,International Paper Company,NG-NA-CT,No,None,Natural Gas,32.4364,-86.4678,3150201,South Atlantic Gulf,1990,38.4,19550,6%,Tennessee River,Surface Water,0,0,0,0,0,0,0,0
50245,International Paper Courtland Mill,AL,50245-GE,International Paper Company,not designated,not designated,not designated,,32.4364,-86.4678,3150201,South Atlantic Gulf,1993,27.5,12170,5%,Tennessee River,Surface Water,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50247,Smart Papers LLC,OH,50247-GEN6,"Smart Papers, LLC",CL-RC-ST,Yes,Recirculating,Coal,39.4094,-84.5619,5080002,Ohio,1930,10.5,37805,41%,Great Miami River,Surface Water,0,0,38,19,45,26,18,42
50247,Smart Papers LLC,OH,50247-GEN3,"Smart Papers, LLC",CL-RC-ST,Yes,Recirculating,Coal,39.4094,-84.5619,5080002,Ohio,1924,6,30732,58%,Great Miami River,Surface Water,0,0,31,15,37,21,15,34
50247,Smart Papers LLC,OH,50247-GEN5,"Smart Papers, LLC",CL-RC-ST,Yes,Recirculating,Coal,39.4094,-84.5619,5080002,Ohio,1930,7.5,2007,3%,Great Miami River,Surface Water,0,0,2,1,2,1,1,2
50247,Smart Papers LLC,OH,50247-GEN4,"Smart Papers, LLC",not designated,not designated,not designated,,39.4094,-84.5619,5080002,Ohio,1927,1.5,336,3%,Great Miami River,Surface Water,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50250,International Paper Pensacola,FL,50250-GEN1,International Paper Company,"BP, BG-RC-ST",Yes,Recirculating,Biomass,30.6086,-87.3261,3140107,South Atlantic Gulf,1981,39.6,193502,56%,Cooling Tower & Wells,Groundwater,0,0,170,97,283,107,93,187
50250,International Paper Pensacola,FL,50250-GEN2,International Paper Company,"BP, BG-RC-ST",Yes,Recirculating,Biomass,30.6086,-87.3261,3140107,South Atlantic Gulf,1981,43.2,205609,54%,Cooling Tower & Wells,Groundwater,0,0,181,103,300,114,99,198
50251,Verso Paper Quinnesec Mich Mill,MI,50251-GEN1,Verso Paper Holdings LLC,not designated,not designated,not designated,,45.7956,-87.9556,4030108,Great Lakes,1985,28,209630,85%,Menominee River,Surface Water,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50252,International Paper Sartell Mill,MN,50252-ABB2,Verso Paper Holdings LLC,not designated,not designated,not designated,,45.6167,-94.2,7010201,Upper Mississippi,1982,20.4,71021,40%,Mississippi River,Surface Water,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50252,International Paper Sartell Mill,MN,50252-HG10,Verso Paper Holdings LLC,HY-NA-HY,No,None,Hydropower,45.6167,-94.2,7010201,Upper Mississippi,1985,0.9,2538,32%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
50252,International Paper Sartell Mill,MN,50252-HG12,Verso Paper Holdings LLC,HY-NA-HY,No,None,Hydropower,45.6167,-94.2,7010201,Upper Mississippi,1985,0.9,2538,32%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
50252,International Paper Sartell Mill,MN,50252-HG2,Verso Paper Holdings LLC,HY-NA-HY,No,None,Hydropower,45.6167,-94.2,7010201,Upper Mississippi,1985,0.9,2538,32%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
50252,International Paper Sartell Mill,MN,50252-HG3,Verso Paper Holdings LLC,HY-NA-HY,No,None,Hydropower,45.6167,-94.2,7010201,Upper Mississippi,1985,0.9,2538,32%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
50252,International Paper Sartell Mill,MN,50252-HG4,Verso Paper Holdings LLC,HY-NA-HY,No,None,Hydropower,45.6167,-94.2,7010201,Upper Mississippi,1985,0.9,2538,32%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
50252,International Paper Sartell Mill,MN,50252-HG5,Verso Paper Holdings LLC,HY-NA-HY,No,None,Hydropower,45.6167,-94.2,7010201,Upper Mississippi,1985,0.9,2538,32%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
50252,International Paper Sartell Mill,MN,50252-HG6,Verso Paper Holdings LLC,HY-NA-HY,No,None,Hydropower,45.6167,-94.2,7010201,Upper Mississippi,1985,0.8,2256,32%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
50252,International Paper Sartell Mill,MN,50252-HG7,Verso Paper Holdings LLC,HY-NA-HY,No,None,Hydropower,45.6167,-94.2,7010201,Upper Mississippi,1985,0.8,2256,32%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
50252,International Paper Sartell Mill,MN,50252-HG8,Verso Paper Holdings LLC,HY-NA-HY,No,None,Hydropower,45.6167,-94.2,7010201,Upper Mississippi,1985,0.7,1974,32%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
50252,International Paper Sartell Mill,MN,50252-HG9,Verso Paper Holdings LLC,HY-NA-HY,No,None,Hydropower,45.6167,-94.2,7010201,Upper Mississippi,1985,0.7,1974,32%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
50254,KapStone Kraft Paper Corp,NC,50254-GEN1,Kapstone Paper and Packaging Corporation,CL-OT-ST,Yes,Once-Through,Coal,36.4769,-77.6414,3010107,South Atlantic Gulf,1966,22.5,142978,73%,Roanoke River,Surface Water,0,0,"5,197","2,860","7,149",36,14,45
50261,New Lahontan,NV,50261-GEN1,not reported,HY-NA-HY,No,None,Hydropower,39.4611,-117.0625,16060004,Great Basin,1989,4,8131,23%,Lahontan Reservoir,Surface Water,0,0,0,0,0,0,0,0
50267,Redlands Water & Power,CO,50267-RED1,Redlands Water & Power Co,HY-NA-HY,No,None,Hydropower,39.0781,-108.5928,14010005,Upper Colorado,1931,1.4,7951,65%,Gunnison River,Surface Water,0,0,0,0,0,0,0,0
50268,Hewittville Hydroelectric,NY,50268-HY1,Brookfield Asset Management Inc.,HY-NA-HY,No,None,Hydropower,44.7167,-75,4150305,Great Lakes,1984,3,16541,63%,Raquette River,Surface Water,0,0,0,0,0,0,0,0
50269,Unionville Hydro Project 2499 NY,NY,50269-HY1,Brookfield Asset Management Inc.,HY-NA-HY,No,None,Hydropower,44.7167,-74.69,4150306,Great Lakes,1984,3,14524,55%,Hydroelectric - Raquette River,Surface Water,0,0,0,0,0,0,0,0
50270,ExxonMobil Santa Ynez Facility,CA,50270-GTG1,Exxon Mobil Corporation,not designated,not designated,not designated,,34.4642,-120.0436,18060013,California,1993,39.5,298592,86%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50270,ExxonMobil Santa Ynez Facility,CA,50270-STG1,Exxon Mobil Corporation,not designated,not designated,not designated,,34.4642,-120.0436,18060013,California,1993,9.8,74081,86%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50271,New Hanover County WASTEC,NC,50271-1TGA,New Hanover County,not designated,not designated,not designated,,34.2811,-77.9572,3030007,South Atlantic Gulf,2002,4.2,13881,38%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50271,New Hanover County WASTEC,NC,50271-3TG,New Hanover County,not designated,not designated,not designated,,34.2811,-77.9572,3030007,South Atlantic Gulf,1991,6.3,10797,20%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50273,Pioneer Valley Resource Recovery,MA,50273-DLV1,Covanta Holding Corporation,not designated,not designated,not designated,,42.0906,-72.5917,1080201,New England,1988,9.4,49908,61%,Municipality,Municipal,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50274,Simplot Leasing Don Plant,ID,50274-GEN1,Simplot Leasing Corp,not designated,not designated,not designated,,42.9161,-112.5258,17040208,Pacific Northwest,1986,15.9,69517,50%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50275,Park 500 Philip Morris USA,VA,50275-TG3,Park 500 Philip Morris USA,CL-RC-ST,Yes,Recirculating,Coal,37.3389,-77.2806,2080206,Mid Atlantic,1983,13,50694,45%,James River,Surface Water,0,0,51,25,61,35,24,56
50275,Park 500 Philip Morris USA,VA,50275-TG2,Park 500 Philip Morris USA,CL-RC-ST,Yes,Recirculating,Coal,37.3389,-77.2806,2080206,Mid Atlantic,1984,6.1,7014,13%,James River,Surface Water,0,0,7,4,8,5,3,8
50276,Wintec Energy Ltd,CA,50276-EXIS,Wintec Energy Ltd,WN-NA-WN,No,None,Wind,33.9131,-116.5631,18100201,California,1986,7.5,16927,26%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
50277,Boralex Chateaugay Power Station,NY,50277-GEN1,Boralex Inc.,not designated,not designated,not designated,,44.8822,-74.0569,4150308,Great Lakes,1993,19.7,130737,76%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50278,Worumbo Hydro Station,ME,50278-GEN1,Miller Hydro Group Inc,HY-NA-HY,No,None,Hydropower,44.0256,-70.0594,1040002,New England,1989,9.7,58115,68%,Androscoggin River,Surface Water,0,0,0,0,0,0,0,0
50278,Worumbo Hydro Station,ME,50278-GEN2,Miller Hydro Group Inc,HY-NA-HY,No,None,Hydropower,44.0256,-70.0594,1040002,New England,1989,9.7,58115,68%,Androscoggin River,Surface Water,0,0,0,0,0,0,0,0
50279,Archbald Power Station,PA,50279-GEN1,Southern Union Company,not designated,not designated,not designated,,41.485,-75.5406,2050107,Mid Atlantic,1988,23.2,53310,26%,White Oak,Surface Water,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50279,Archbald Power Station,PA,50279-Gen2,Southern Union Company,NG-NA-CT,No,None,Natural Gas,41.485,-75.5406,2050107,Mid Atlantic,2001,60.5,31531,6%,White Oak,Surface Water,0,0,0,0,0,0,0,0
50280,Dahowa Hydro,NY,50280-GEN1,Dahowa Hydro,HY-NA-HY,No,None,Hydropower,43.1,-73.5167,2020003,Mid Atlantic,1987,10.5,44442,48%,Battenkill River,Surface Water,0,0,0,0,0,0,0,0
50281,San Gorgonio Farms Wind Energy,CA,50281-WGEN,San Gorgonio Wind Farms Inc,WN-NA-WN,No,None,Wind,33.9386,-116.6144,18100201,California,1984,27.6,53129,22%,,Unknown Freshwater,0,0,0,0,0,0,0,0
50282,Luke Mill,MD,50282-GEN1,NewPage Group Inc.,CL-RC-ST,Yes,Recirculating,Coal,39.4736,-79.0569,2070002,Mid Atlantic,1958,35,228932,75%,Potomac River,Surface Water,0,0,230,114,275,157,110,252
50282,Luke Mill,MD,50282-GEN2,NewPage Group Inc.,CL-RC-ST,Yes,Recirculating,Coal,39.4736,-79.0569,2070002,Mid Atlantic,1979,30,196748,75%,Potomac River,Surface Water,0,0,198,98,236,135,94,216
50284,American Eagle Paper Mills,PA,50284-TG6,Team Ten LLC,CL-OT-ST,Yes,Once-Through,Coal,40.6792,-78.2361,2050302,Mid Atlantic,1958,7.5,39189,60%,Bald Eagle Creek,Surface Water,0,0,"1,425",784,"1,959",10,4,12
50285,Lower Village Water Power Project,NH,50285-0001,Marlborough Hydro Corp,HY-NA-HY,No,None,Hydropower,43.3889,-72.3639,1080106,New England,1995,0.6,1506,29%,Sugar River,Surface Water,0,0,0,0,0,0,0,0
50285,Lower Village Water Power Project,NH,50285-0002,Marlborough Hydro Corp,HY-NA-HY,No,None,Hydropower,43.3889,-72.3639,1080106,New England,1995,0.6,1506,29%,Sugar River,Surface Water,0,0,0,0,0,0,0,0
50290,SEMASS Resource Recovery,MA,50290-GEN2,Covanta Holding Corporation,"BP, BG-DR-ST",No,Dry Cooled,Biomass,41.8061,-70.7856,1090002,New England,1993,34,197200,66%,Wells,Groundwater,0,0,0,0,0,0,0,0
50290,SEMASS Resource Recovery,MA,50290-GEN1,Covanta Holding Corporation,"BP, BG-DR-ST",No,Dry Cooled,Biomass,41.8061,-70.7856,1090002,New England,1988,64.5,393237,70%,Wells,Groundwater,0,0,0,0,0,0,0,0
50292,Bethpage Power Plant,NY,50292-GEN2,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,40.7469,-73.4994,2030202,Mid Atlantic,1989,33.7,66416,22%,Wells,Groundwater,0,0,17,10,19,13,9,20
50292,Bethpage Power Plant,NY,50292-GEN3,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,40.7469,-73.4994,2030202,Mid Atlantic,1989,16.2,9416,7%,Wells,Groundwater,0,0,2,1,3,2,1,3
50292,Bethpage Power Plant,NY,50292-GEN6,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,40.7469,-73.4994,2030202,Mid Atlantic,2005,60,118248,22%,Wells,Groundwater,0,0,30,18,33,23,15,35
50292,Bethpage Power Plant,NY,50292-GEN7,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,40.7469,-73.4994,2030202,Mid Atlantic,2005,36,88983,28%,Wells,Groundwater,0,0,23,13,25,18,12,27
50292,Bethpage Power Plant,NY,50292-GEN1,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,40.7469,-73.4994,2030202,Mid Atlantic,1989,33.7,66416,22%,Wells,Groundwater,0,0,17,10,19,13,9,20
50292,Bethpage Power Plant,NY,50292-GEN5,Calpine Corporation,NG-NA-CT,No,None,Natural Gas,40.7469,-73.4994,2030202,Mid Atlantic,2002,60,118248,22%,Wells,Groundwater,0,0,0,0,0,0,0,0
50293,Wadham Energy LP,CA,50293-GEN1,Enpower Corp.,"BP, BG-DR-ST",No,Dry Cooled,Biomass,37.5548,-120.9891,18040002,California,1989,28.6,131110,52%,Wells,Groundwater,0,0,0,0,0,0,0,0
50296,Packaging Corp of America,TN,50296-GEN1,Packaging Corp of America,"BP, BG-RC-ST",Yes,Recirculating,Biomass,35.0322,-88.2528,6040001,Tennessee,1985,50,298999,68%,Pickwick Lake -Tennessee River,Surface Water,0,0,263,149,437,165,144,289
50298,Wheelabrator Lassen,CA,50298-GEN1,"Waste Management, Inc.",NG-NA-CT,No,None,Natural Gas,40.4386,-122.2694,18020154,California,1983,38.8,50041,15%,Wells,Groundwater,0,0,0,0,0,0,0,0
50299,Ripon Mill,CA,50299-GEN1,Veresen Inc.,NG-NA-CT,No,None,Natural Gas,37.8689,-121.9697,18050001,California,1988,49.5,299382,69%,Municipality,Municipal,0,0,0,0,0,0,0,0
50300,San Gabriel Facility,CA,50300-GEN1,Veresen Inc.,NG-NA-CT,No,None,Natural Gas,34.0653,-117.7833,18070106,California,1985,46,154932,38%,Municipality,Municipal,0,0,0,0,0,0,0,0
50304,Shell Deer Park,TX,50304-GEN1,Royal Dutch Shell plc,OL-RC-ST,Yes,Recirculating,Oil,29.7222,-95.8722,12040205,Texas-Gulf,1979,51,181020,41%,Trinity River,Surface Water,0,0,218,172,264,150,120,212
50304,Shell Deer Park,TX,50304-GEN2,Royal Dutch Shell plc,OL-RC-ST,Yes,Recirculating,Oil,29.7222,-95.8722,12040205,Texas-Gulf,1979,51,16638,4%,Trinity River,Surface Water,0,0,20,16,24,14,11,19
50304,Shell Deer Park,TX,50304-GEN5,Royal Dutch Shell plc,NG-NA-CT,No,None,Natural Gas,29.7222,-95.8722,12040205,Texas-Gulf,1995,75,622383,95%,Trinity River,Surface Water,0,0,0,0,0,0,0,0
50304,Shell Deer Park,TX,50304-GEN4,Royal Dutch Shell plc,NG-NA-CT,No,None,Natural Gas,29.7222,-95.8722,12040205,Texas-Gulf,1995,75,622383,95%,Trinity River,Surface Water,0,0,0,0,0,0,0,0
50305,LaFarge Alpena,MI,50305-GE10,Lafarge Corp,CL-OT-ST,Yes,Once-Through,Coal,45.0697,-83.4156,4070003,Great Lakes,1999,3.2,688,2%,Lake Huron,Surface Water,0,0,25,14,34,0,0,0
50305,LaFarge Alpena,MI,50305-GEN6,Lafarge Corp,CL-OT-ST,Yes,Once-Through,Coal,45.0697,-83.4156,4070003,Great Lakes,1952,12,75540,72%,Lake Huron,Surface Water,0,0,"2,746","1,511","3,777",19,8,24
50305,LaFarge Alpena,MI,50305-GEN7,Lafarge Corp,CL-OT-ST,Yes,Once-Through,Coal,45.0697,-83.4156,4070003,Great Lakes,1955,10,49650,57%,Lake Huron,Surface Water,0,0,"1,805",993,"2,483",12,5,16
50305,LaFarge Alpena,MI,50305-GEN8,Lafarge Corp,CL-OT-ST,Yes,Once-Through,Coal,45.0697,-83.4156,4070003,Great Lakes,1991,11,27739,29%,Lake Huron,Surface Water,0,0,"1,008",555,"1,387",7,3,9
50305,LaFarge Alpena,MI,50305-GEN9,Lafarge Corp,CL-OT-ST,Yes,Once-Through,Coal,45.0697,-83.4156,4070003,Great Lakes,1994,11,53187,55%,Lake Huron,Surface Water,0,0,"1,933","1,064","2,659",13,5,17
50307,University of Oklahoma,OK,50307-GEN5,University of Oklahoma,OL-NA-CT,No,None,Oil,35.0333,-97.0833,11090203,Arkansas-White-Red,2001,1.8,302,2%,Wells,Groundwater,0,0,0,0,0,0,0,0
50307,University of Oklahoma,OK,50307-GEN1,University of Oklahoma,not designated,not designated,not designated,,35.0333,-97.0833,11090203,Arkansas-White-Red,1964,7.5,2023,3%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50307,University of Oklahoma,OK,50307-GEN2,University of Oklahoma,not designated,not designated,not designated,,35.0333,-97.0833,11090203,Arkansas-White-Red,2001,2.5,529,2%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50307,University of Oklahoma,OK,50307-GEN3,University of Oklahoma,not designated,not designated,not designated,,35.0333,-97.0833,11090203,Arkansas-White-Red,1949,2.5,586,3%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50307,University of Oklahoma,OK,50307-GEN4,University of Oklahoma,not designated,not designated,not designated,,35.0333,-97.0833,11090203,Arkansas-White-Red,1985,4.3,6696,18%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50308,Utility Plants Section,AK,50308-GEN3,"Doyon Utilities, LLC",CL-RC-ST,Yes,Recirculating,Coal,64.6711,-147.0719,19040507,Alaska,1955,5,40359,92%,closed loop cooling pond,Surface Water,0,0,41,20,48,28,19,44
50308,Utility Plants Section,AK,50308-GEN4,"Doyon Utilities, LLC",CL-RC-ST,Yes,Recirculating,Coal,64.6711,-147.0719,19040507,Alaska,1955,5,25123,57%,closed loop cooling pond,Surface Water,0,0,25,13,30,17,12,28
50308,Utility Plants Section,AK,50308-GEN1,"Doyon Utilities, LLC",CL-RC-ST,Yes,Recirculating,Coal,64.6711,-147.0719,19040507,Alaska,1955,5,4267,10%,closed loop cooling pond,Surface Water,0,0,4,2,5,3,2,5
50308,Utility Plants Section,AK,50308-GEN5,"Doyon Utilities, LLC",CL-RC-ST,Yes,Recirculating,Coal,64.6711,-147.0719,19040507,Alaska,1989,5,35725,82%,closed loop cooling pond,Surface Water,0,0,36,18,43,25,17,39
50311,Passaic Valley Water Commission,NJ,50311-GEN3,Passaic Valley Water Commission,HY-NA-HY,No,None,Hydropower,40.8794,-74.2014,2030103,Mid Atlantic,1935,0.6,840,16%,Passaic River,Surface Water,0,0,0,0,0,0,0,0
50311,Passaic Valley Water Commission,NJ,50311-GEN4,Passaic Valley Water Commission,HY-NA-HY,No,None,Hydropower,40.8794,-74.2014,2030103,Mid Atlantic,1935,0.6,840,16%,Passaic River,Surface Water,0,0,0,0,0,0,0,0
50311,Passaic Valley Water Commission,NJ,50311-GEN1,Passaic Valley Water Commission,HY-NA-HY,No,None,Hydropower,40.8794,-74.2014,2030103,Mid Atlantic,1935,0.6,840,16%,Passaic River,Surface Water,0,0,0,0,0,0,0,0
50311,Passaic Valley Water Commission,NJ,50311-GEN2,Passaic Valley Water Commission,HY-NA-HY,No,None,Hydropower,40.8794,-74.2014,2030103,Mid Atlantic,1935,0.6,840,16%,Passaic River,Surface Water,0,0,0,0,0,0,0,0
50312,Pembroke Hydro,NH,50312-1,Algonquin Power & Utilities Corp.,HY-NA-HY,No,None,Hydropower,43.13,-71.4536,1070006,New England,1985,2.7,11515,49%,Sun Cook River,Surface Water,0,0,0,0,0,0,0,0
50315,Chasm Hydro Partnership,NY,50315-2600,Chasm Hydro Partnership,HY-NA-HY,No,None,Hydropower,44.8619,-74.0744,4150308,Great Lakes,1984,0.6,2519,48%,Chaleaugay River,Surface Water,0,0,0,0,0,0,0,0
50315,Chasm Hydro Partnership,NY,50315-1100,Chasm Hydro Partnership,HY-NA-HY,No,None,Hydropower,44.8619,-74.0744,4150308,Great Lakes,1982,1,4198,48%,Chaleaugay River,Surface Water,0,0,0,0,0,0,0,0
50316,Bunge North America East LLC,IN,50316-3516,"Central Soya Co., Inc.",CL-RC-ST,Yes,Recirculating,Coal,40.8411,-84.9244,4100004,Great Lakes,1950,2,10542,60%,Municipality,Municipal,0,0,11,5,13,7,5,12
50318,Parkedale Pharmaceuticals,MI,50318-38-1,"Parkdale Pharmaceuticals, Inc",NG-NA-CT,No,None,Natural Gas,42.6875,-83.1167,4090003,Great Lakes,1986,2.8,22000,90%,Municipality,Municipal,0,0,0,0,0,0,0,0
50322,Site 980 65,CA,50322-GEN1,Madera-Chowchilla Power Authority,HY-NA-HY,No,None,Hydropower,36.9467,-120.0869,18040001,California,1985,2.1,3679,20%,Friant Dam,Surface Water,0,0,0,0,0,0,0,0
50323,Power Investments,ID,50323-1,Hydro I Inc,HY-NA-HY,No,None,Hydropower,42.6364,-114.5567,17040212,Pacific Northwest,1985,0.3,645,25%,Northside Canal Hydroelectric,Surface Water,0,0,0,0,0,0,0,0
50323,Power Investments,ID,50323-2,Hydro I Inc,HY-NA-HY,No,None,Hydropower,42.6364,-114.5567,17040212,Pacific Northwest,1985,0.3,645,25%,Northside Canal Hydroelectric,Surface Water,0,0,0,0,0,0,0,0
50323,Power Investments,ID,50323-3,Hydro I Inc,HY-NA-HY,No,None,Hydropower,42.6364,-114.5567,17040212,Pacific Northwest,1985,0.3,645,25%,Northside Canal Hydroelectric,Surface Water,0,0,0,0,0,0,0,0
50323,Power Investments,ID,50323-4,Hydro I Inc,HY-NA-HY,No,None,Hydropower,42.6364,-114.5567,17040212,Pacific Northwest,1985,0.3,645,25%,Northside Canal Hydroelectric,Surface Water,0,0,0,0,0,0,0,0
50324,Newfound Hydroelectric,NH,50324-1,Newfound Hydroelectric Co,HY-NA-HY,No,None,Hydropower,43.3292,-71.8133,1070003,New England,1983,0.7,3844,63%,Newfound Lake,Surface Water,0,0,0,0,0,0,0,0
50324,Newfound Hydroelectric,NH,50324-2,Newfound Hydroelectric Co,HY-NA-HY,No,None,Hydropower,43.3292,-71.8133,1070003,New England,1983,0.7,3844,63%,Newfound Lake,Surface Water,0,0,0,0,0,0,0,0
50326,Nalco,IL,50326-AT1,Nalco Chemical Co,not designated,not designated,not designated,,41.7989,-88.1956,7120004,Upper Mississippi,1985,4,11571,33%,municipality,Municipal,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50326,Nalco,IL,50326-DPOX,Nalco Chemical Co,not designated,not designated,not designated,,41.7989,-88.1956,7120004,Upper Mississippi,1985,0.7,2025,33%,municipality,Municipal,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50328,Byllesby,MN,50328-1,Neshkoro Power Assn,HY-NA-HY,No,None,Hydropower,44.5119,-92.9394,7040002,Upper Mississippi,1988,0.8,2851,41%,Cannon River,Surface Water,0,0,0,0,0,0,0,0
50328,Byllesby,MN,50328-2,Neshkoro Power Assn,HY-NA-HY,No,None,Hydropower,44.5119,-92.9394,7040002,Upper Mississippi,1988,0.8,2851,41%,Cannon River,Surface Water,0,0,0,0,0,0,0,0
50328,Byllesby,MN,50328-3,Neshkoro Power Assn,HY-NA-HY,No,None,Hydropower,44.5119,-92.9394,7040002,Upper Mississippi,1988,0.9,3207,41%,Cannon River,Surface Water,0,0,0,0,0,0,0,0
50333,Gay Robinson,HI,50333-ST4,Gay & Robinson Inc,not designated,not designated,not designated,,21.9236,-159.6167,20070000,Hawaii,1995,4,10400,30%,Olokele Ditch,Surface Water,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50333,Gay Robinson,HI,50333-HYD2,Gay & Robinson Inc,HY-NA-HY,No,None,Hydropower,21.9236,-159.6167,20070000,Hawaii,1982,1.2,3120,30%,Olokele Ditch,Surface Water,0,0,0,0,0,0,0,0
50348,Oceanside Energy,NY,50348-OS1,Silver Point Capital L.P.,"BP, BG-NA-CT",No,None,Biomass,40.6369,-73.6383,2030202,Mid Atlantic,1990,0.7,1809,29%,,Unknown Freshwater,0,0,0,0,0,0,0,0
50348,Oceanside Energy,NY,50348-OS3,Silver Point Capital L.P.,"BP, BG-NA-CT",No,None,Biomass,40.6369,-73.6383,2030202,Mid Atlantic,1990,0.7,1809,29%,,Unknown Freshwater,0,0,0,0,0,0,0,0
50350,Forks of Butte Hydro Project,CA,50350-GEN1,Energy Growth Partnership I,HY-NA-HY,No,None,Hydropower,39.875,-121.625,18020158,California,1992,14.5,27689,22%,Butte Creek,Surface Water,0,0,0,0,0,0,0,0
